# Time-averaged data for fix rdfout
# TimeStep Number-of-rows
# Row c_myrdf[1] c_myrdf[2] c_myrdf[3]
51000 200
145 8.67 0.91688 143.495
146 8.73 0.941319 146.314
147 8.79 0.92614 149.126
148 8.85 0.933121 151.998
149 8.91 0.932072 154.906
150 8.97 0.923187 157.824
151 9.03 0.940859 160.839
152 9.09 0.938212 163.885
153 9.15 0.946982 167.001
154 9.21 0.966966 170.224
155 9.27 0.96675 173.488
156 9.33 0.987684 176.866
157 9.39 0.9975 180.322
158 9.45 1.01599 183.888
159 9.51 1.00997 187.477
160 9.57 1.01968 191.146
161 9.63 1.02496 194.881
162 9.69 1.02738 198.672
163 9.75 1.05632 202.618
164 9.81 1.04132 206.556
165 9.87 1.02902 210.495
166 9.93 1.05063 214.565
167 9.99 1.06299 218.734
168 10.05 1.05397 222.917
169 10.11 1.04782 227.125
170 10.17 1.05321 231.406
171 10.23 1.03155 235.648
172 10.29 1.02715 239.921
173 10.35 1.0415 244.305
174 10.41 1.01624 248.633
175 10.47 1.02185 253.034
176 10.53 1.00877 257.43
177 10.59 1.00836 261.873
178 10.65 0.999359 266.327
179 10.71 0.997157 270.822
180 10.77 1.00196 275.388
181 10.83 0.989415 279.948
182 10.89 0.975882 284.496
183 10.95 0.966745 289.051
184 11.01 0.9601 293.624
185 11.07 0.970238 298.296
186 11.13 0.963832 302.988
187 11.19 0.978807 307.804
188 11.25 0.971571 312.635
189 11.31 0.968651 317.504
190 11.37 0.97007 322.432
191 11.43 0.968483 327.404
192 11.49 0.96757 332.423
193 11.55 0.977498 337.547
194 11.61 0.975766 342.715
195 11.67 0.987024 347.997
196 11.73 0.98694 353.333
197 11.79 1.00306 358.812
198 11.85 0.98503 364.247
199 11.91 1.00965 369.875
200 11.97 1.01682 375.6
56000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00286137 0.0006
40 2.37 0.0579912 0.0134
41 2.43 0.253405 0.0722
42 2.49 0.708423 0.2448
43 2.55 1.41201 0.6056
44 2.61 2.15998 1.1838
45 2.67 2.65657 1.928
46 2.73 2.8798 2.7714
47 2.79 2.90962 3.6614
48 2.85 2.72449 4.531
49 2.91 2.44321 5.344
50 2.97 2.1949 6.1048
51 3.03 1.94197 6.8054
52 3.09 1.66793 7.4312
53 3.15 1.44239 7.9936
54 3.21 1.26252 8.5048
55 3.27 1.12571 8.9778
56 3.33 1.01941 9.422
57 3.39 0.911457 9.8336
58 3.45 0.824441 10.2192
59 3.51 0.748575 10.5816
60 3.57 0.716836 10.9406
61 3.63 0.655482 11.28
62 3.69 0.626863 11.6154
63 3.75 0.609498 11.9522
64 3.81 0.577479 12.2816
65 3.87 0.576704 12.621
66 3.93 0.571093 12.9676
67 3.99 0.593051 13.3386
68 4.05 0.598261 13.7242
69 4.11 0.590563 14.1162
70 4.17 0.635451 14.5504
71 4.23 0.628361 14.9922
72 4.29 0.676175 15.4812
73 4.35 0.711715 16.0104
74 4.41 0.75215 16.5852
75 4.47 0.804183 17.2166
76 4.53 0.876528 17.9234
77 4.59 0.913192 18.6794
78 4.65 0.958041 19.4934
79 4.71 1.03038 20.3916
80 4.77 1.05786 21.3374
81 4.83 1.12054 22.3646
82 4.89 1.1526 23.4476
83 4.95 1.20438 24.6072
84 5.01 1.21647 25.807
85 5.07 1.27061 27.0904
86 5.13 1.28651 28.4208
87 5.19 1.28755 29.7836
88 5.25 1.27879 31.1686
89 5.31 1.27893 32.5856
90 5.37 1.27575 34.0312
91 5.43 1.28138 35.5158
92 5.49 1.21367 36.9532
93 5.55 1.19352 38.3978
94 5.61 1.18656 39.8652
95 5.67 1.11345 41.2718
96 5.73 1.06561 42.6466
97 5.79 1.04835 44.0276
98 5.85 0.996611 45.3678
99 5.91 0.97167 46.7014
100 5.97 0.952808 48.0358
101 6.03 0.906365 49.3308
102 6.09 0.880909 50.6146
103 6.15 0.84954 51.8772
104 6.21 0.833203 53.1398
105 6.27 0.837919 54.4342
106 6.33 0.812964 55.7142
107 6.39 0.823073 57.0348
108 6.45 0.822879 58.38
109 6.51 0.840328 59.7794
110 6.57 0.84592 61.2142
111 6.63 0.859626 62.699
112 6.69 0.873844 64.2358
113 6.75 0.887199 65.8242
114 6.81 0.895999 67.457
115 6.87 0.931318 69.1842
116 6.93 0.948752 70.9746
117 6.99 0.97639 72.8492
118 7.05 1.00459 74.8112
119 7.11 1.0302 76.8576
120 7.17 1.04025 78.959
121 7.23 1.06834 81.1534
122 7.29 1.07486 83.398
123 7.35 1.07566 85.6814
124 7.41 1.11912 88.096
125 7.47 1.10961 90.529
126 7.53 1.11659 93.0168
127 7.59 1.11606 95.5432
128 7.65 1.11019 98.0962
129 7.71 1.10651 100.681
130 7.77 1.10095 103.293
131 7.83 1.10232 105.948
132 7.89 1.0911 108.617
133 7.95 1.0759 111.289
134 8.01 1.04247 113.917
135 8.07 1.03453 116.565
136 8.13 1.03441 119.251
137 8.19 1.03418 121.977
138 8.25 0.99257 124.632
139 8.31 0.979984 127.291
140 8.37 0.970416 129.962
141 8.43 0.965532 132.659
142 8.49 0.953558 135.359
143 8.55 0.93486 138.045
144 8.61 0.929978 140.754
145 8.67 0.919724 143.47
146 8.73 0.929698 146.255
147 8.79 0.93892 149.105
148 8.85 0.930196 151.968
149 8.91 0.939765 154.9
150 8.97 0.922491 157.816
151 9.03 0.942856 160.837
152 9.09 0.935625 163.875
153 9.15 0.940538 166.969
154 9.21 0.965226 170.186
155 9.27 0.971903 173.468
156 9.33 0.979264 176.818
157 9.39 0.989765 180.247
158 9.45 1.00682 183.78
159 9.51 0.999836 187.333
160 9.57 1.0393 191.073
161 9.63 1.03654 194.851
162 9.69 1.04364 198.701
163 9.75 1.04053 202.588
164 9.81 1.04566 206.542
165 9.87 1.05248 210.571
166 9.93 1.04666 214.626
167 9.99 1.05876 218.778
168 10.05 1.05386 222.961
169 10.11 1.04956 227.176
170 10.17 1.04223 231.412
171 10.23 1.03194 235.656
172 10.29 1.03273 239.953
173 10.35 1.02943 244.286
174 10.41 1.04996 248.757
175 10.47 1.0342 253.212
176 10.53 1.00983 257.611
177 10.59 1.00146 262.025
178 10.65 0.998955 266.477
179 10.71 0.985531 270.919
180 10.77 0.9791 275.381
181 10.83 0.981561 279.905
182 10.89 0.965581 284.405
183 10.95 0.97655 289.006
184 11.01 0.965726 293.606
185 11.07 0.97273 298.29
186 11.13 0.96112 302.968
187 11.19 0.964336 307.713
188 11.25 0.968716 312.531
189 11.31 0.969328 317.403
190 11.37 0.967274 322.316
191 11.43 0.972106 327.307
192 11.49 0.975936 332.37
193 11.55 0.974713 337.479
194 11.61 0.983016 342.686
195 11.67 0.979399 347.927
196 11.73 0.989566 353.277
197 11.79 0.994093 358.707
198 11.85 1.00319 364.242
199 11.91 1.015 369.9
200 11.97 1.00392 375.552
57000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00381517 0.0008
40 2.37 0.0543667 0.0128
41 2.43 0.230133 0.0662
42 2.49 0.730587 0.2442
43 2.55 1.40653 0.6036
44 2.61 2.14354 1.1774
45 2.67 2.58731 1.9022
46 2.73 2.92692 2.7594
47 2.79 2.83639 3.627
48 2.85 2.69066 4.4858
49 2.91 2.50271 5.3186
50 2.97 2.19721 6.0802
51 3.03 1.927 6.7754
52 3.09 1.66153 7.3988
53 3.15 1.49471 7.9816
54 3.21 1.34452 8.526
55 3.27 1.17759 9.0208
56 3.33 1.00932 9.4606
57 3.39 0.889756 9.8624
58 3.45 0.845394 10.2578
59 3.51 0.772949 10.632
60 3.57 0.67091 10.968
61 3.63 0.666297 11.313
62 3.69 0.64331 11.6572
63 3.75 0.619994 11.9998
64 3.81 0.595011 12.3392
65 3.87 0.573306 12.6766
66 3.93 0.581309 13.0294
67 3.99 0.52879 13.3602
68 4.05 0.579953 13.734
69 4.11 0.601109 14.133
70 4.17 0.603547 14.5454
71 4.23 0.656238 15.0068
72 4.29 0.667602 15.4896
73 4.35 0.694501 16.006
74 4.41 0.745608 16.5758
75 4.47 0.813353 17.2144
76 4.53 0.860158 17.908
77 4.59 0.910051 18.6614
78 4.65 0.943447 19.463
79 4.71 1.00698 20.3408
80 4.77 1.05361 21.2828
81 4.83 1.10352 22.2944
82 4.89 1.14898 23.374
83 4.95 1.21456 24.5434
84 5.01 1.23796 25.7644
85 5.07 1.25636 27.0334
86 5.13 1.27433 28.3512
87 5.19 1.28868 29.7152
88 5.25 1.269 31.0896
89 5.31 1.29193 32.521
90 5.37 1.31441 34.0104
91 5.43 1.2743 35.4868
92 5.49 1.25167 36.9692
93 5.55 1.21417 38.4388
94 5.61 1.16149 39.8752
95 5.67 1.12279 41.2936
96 5.73 1.09227 42.7028
97 5.79 1.0491 44.0848
98 5.85 0.998842 45.428
99 5.91 0.985659 46.7808
100 5.97 0.94224 48.1004
101 6.03 0.899926 49.3862
102 6.09 0.864304 50.6458
103 6.15 0.862593 51.9278
104 6.21 0.859204 53.2298
105 6.27 0.828856 54.5102
106 6.33 0.831509 55.8194
107 6.39 0.8313 57.1532
108 6.45 0.815906 58.487
109 6.51 0.826997 59.8642
110 6.57 0.83236 61.276
111 6.63 0.847468 62.7398
112 6.69 0.861676 64.2552
113 6.75 0.897253 65.8616
114 6.81 0.901706 67.5048
115 6.87 0.926466 69.223
116 6.93 0.93879 70.9946
117 6.99 0.961077 72.8398
118 7.05 0.986057 74.7656
119 7.11 1.02184 76.7954
120 7.17 1.0454 78.9072
121 7.23 1.05568 81.0756
122 7.29 1.07448 83.3194
123 7.35 1.10468 85.6644
124 7.41 1.08121 87.9972
125 7.47 1.11025 90.4316
126 7.53 1.11767 92.9218
127 7.59 1.10899 95.4322
128 7.65 1.12689 98.0236
129 7.71 1.13374 100.672
130 7.77 1.10643 103.297
131 7.83 1.07941 105.897
132 7.89 1.1041 108.598
133 7.95 1.07058 111.257
134 8.01 1.05484 113.916
135 8.07 1.03992 116.577
136 8.13 1.02501 119.239
137 8.19 1.01589 121.917
138 8.25 1.00244 124.598
139 8.31 0.986765 127.276
140 8.37 0.982985 129.982
141 8.43 0.972265 132.697
142 8.49 0.962384 135.422
143 8.55 0.949342 138.149
144 8.61 0.94831 140.912
145 8.67 0.920266 143.63
146 8.73 0.927895 146.409
147 8.79 0.924428 149.215
148 8.85 0.925257 152.063
149 8.91 0.929636 154.963
150 8.97 0.930968 157.906
151 9.03 0.941358 160.923
152 9.09 0.937719 163.967
153 9.15 0.952454 167.101
154 9.21 0.945845 170.253
155 9.27 0.968053 173.522
156 9.33 0.965582 176.825
157 9.39 0.988321 180.249
158 9.45 0.996899 183.747
159 9.51 1.00361 187.314
160 9.57 1.01929 190.982
161 9.63 1.02902 194.732
162 9.69 1.04521 198.588
163 9.75 1.03833 202.467
164 9.81 1.04889 206.433
165 9.87 1.05305 210.464
166 9.93 1.06302 214.583
167 9.99 1.06554 218.762
168 10.05 1.04787 222.92
169 10.11 1.06066 227.18
170 10.17 1.04755 231.438
171 10.23 1.04332 235.728
172 10.29 1.04465 240.075
173 10.35 1.02169 244.375
174 10.41 1.02272 248.73
175 10.47 1.0186 253.118
176 10.53 1.01203 257.527
177 10.59 1.00177 261.942
178 10.65 0.997654 266.388
179 10.71 0.989924 270.85
180 10.77 0.989983 275.362
181 10.83 0.978957 279.874
182 10.89 0.972491 284.406
183 10.95 0.987205 289.057
184 11.01 0.97404 293.697
185 11.07 0.960436 298.321
186 11.13 0.96149 303.002
187 11.19 0.966856 307.759
188 11.25 0.96759 312.571
189 11.31 0.973546 317.464
190 11.37 0.976369 322.424
191 11.43 0.968678 327.397
192 11.49 0.979021 332.476
193 11.55 0.971851 337.57
194 11.61 0.992041 342.824
195 11.67 0.982763 348.084
196 11.73 0.994227 353.459
197 11.79 1.00489 358.948
198 11.85 0.995904 364.443
199 11.91 1.00534 370.047
200 11.97 1.0074 375.718
58000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00381517 0.0008
40 2.37 0.0552728 0.013
41 2.43 0.23358 0.0672
42 2.49 0.667379 0.2298
43 2.55 1.3674 0.5792
44 2.61 2.15774 1.1568
45 2.67 2.62373 1.8918
46 2.73 2.89961 2.741
47 2.79 2.90439 3.6294
48 2.85 2.81159 4.5268
49 2.91 2.4396 5.3386
50 2.97 2.20586 6.1032
51 3.03 1.94585 6.8052
52 3.09 1.70151 7.4436
53 3.15 1.44547 8.0072
54 3.21 1.30994 8.5376
55 3.27 1.11476 9.006
56 3.33 0.980858 9.4334
57 3.39 0.923415 9.8504
58 3.45 0.832566 10.2398
59 3.51 0.80228 10.6282
60 3.57 0.727618 10.9926
61 3.63 0.678271 11.3438
62 3.69 0.608173 11.6692
63 3.75 0.59683 11.999
64 3.81 0.563805 12.3206
65 3.87 0.565489 12.6534
66 3.93 0.532537 12.9766
67 3.99 0.566515 13.331
68 4.05 0.561335 13.6928
69 4.11 0.627022 14.109
70 4.17 0.598863 14.5182
71 4.23 0.648842 14.9744
72 4.29 0.670644 15.4594
73 4.35 0.730275 16.0024
74 4.41 0.782509 16.6004
75 4.47 0.803164 17.231
76 4.53 0.849741 17.9162
77 4.59 0.917782 18.676
78 4.65 0.929324 19.4656
79 4.71 0.98587 20.325
80 4.77 1.07755 21.2884
81 4.83 1.11247 22.3082
82 4.89 1.18197 23.4188
83 4.95 1.19005 24.5646
84 5.01 1.23188 25.7796
85 5.07 1.25438 27.0466
86 5.13 1.2753 28.3654
87 5.19 1.29794 29.7392
88 5.25 1.30113 31.1484
89 5.31 1.26467 32.5496
90 5.37 1.2957 34.0178
91 5.43 1.28776 35.5098
92 5.49 1.25167 36.9922
93 5.55 1.19715 38.4412
94 5.61 1.18575 39.9076
95 5.67 1.1239 41.3274
96 5.73 1.09181 42.736
97 5.79 1.02421 44.0852
98 5.85 0.993042 45.4206
99 5.91 0.958992 46.7368
100 5.97 0.941812 48.0558
101 6.03 0.902026 49.3446
102 6.09 0.887085 50.6374
103 6.15 0.863401 51.9206
104 6.21 0.846533 53.2034
105 6.27 0.828856 54.4838
106 6.33 0.825666 55.7838
107 6.39 0.834042 57.122
108 6.45 0.821411 58.4648
109 6.51 0.816428 59.8244
110 6.57 0.825757 61.225
111 6.63 0.827437 62.6542
112 6.69 0.879644 64.2012
113 6.75 0.880162 65.777
114 6.81 0.911694 67.4384
115 6.87 0.934985 69.1724
116 6.93 0.954157 70.973
117 6.99 0.97389 72.8428
118 7.05 0.998858 74.7936
119 7.11 1.03201 76.8436
120 7.17 1.02808 78.9204
121 7.23 1.06503 81.108
122 7.29 1.08885 83.3818
123 7.35 1.08895 85.6934
124 7.41 1.1156 88.1004
125 7.47 1.10687 90.5274
126 7.53 1.12413 93.032
127 7.59 1.115 95.556
128 7.65 1.11445 98.1188
129 7.71 1.10274 100.695
130 7.77 1.10348 103.312
131 7.83 1.08481 105.926
132 7.89 1.08341 108.576
133 7.95 1.06148 111.212
134 8.01 1.05849 113.881
135 8.07 1.05618 116.584
136 8.13 1.01585 119.222
137 8.19 1.01278 121.891
138 8.25 0.989952 124.539
139 8.31 1.00379 127.263
140 8.37 0.989814 129.988
141 8.43 0.94777 132.634
142 8.49 0.959277 135.351
143 8.55 0.944956 138.066
144 8.61 0.942199 140.81
145 8.67 0.925209 143.543
146 8.73 0.9307 146.33
147 8.79 0.938591 149.18
148 8.85 0.924413 152.025
149 8.91 0.927456 154.918
150 8.97 0.94267 157.898
151 9.03 0.930684 160.88
152 9.09 0.938704 163.928
153 9.15 0.952332 167.061
154 9.21 0.954185 170.242
155 9.27 0.96598 173.503
156 9.33 0.988152 176.883
157 9.39 1.0046 180.364
158 9.45 1.0022 183.881
159 9.51 0.999386 187.432
160 9.57 1.03191 191.146
161 9.63 1.01958 194.861
162 9.69 1.02733 198.652
163 9.75 1.03983 202.536
164 9.81 1.05259 206.516
165 9.87 1.05227 210.544
166 9.93 1.04305 214.586
167 9.99 1.04693 218.691
168 10.05 1.04888 222.854
169 10.11 1.05424 227.088
170 10.17 1.04248 231.325
171 10.23 1.05008 235.643
172 10.29 1.0345 239.948
173 10.35 1.02782 244.274
174 10.41 1.0177 248.608
175 10.47 1.02408 253.019
176 10.53 1.02034 257.464
177 10.59 1.01058 261.918
178 10.65 0.997385 266.363
179 10.71 1.00523 270.894
180 10.77 0.97774 275.35
181 10.83 0.975529 279.846
182 10.89 0.981504 284.42
183 10.95 0.97273 289.003
184 11.01 0.97257 293.636
185 11.07 0.970861 298.311
186 11.13 0.957505 302.971
187 11.19 0.981896 307.803
188 11.25 0.97688 312.661
189 11.31 0.971277 317.543
190 11.37 0.973416 322.488
191 11.43 0.967275 327.453
192 11.49 0.966182 332.465
193 11.55 0.98139 337.61
194 11.61 0.978787 342.794
195 11.67 0.98878 348.085
196 11.73 0.989973 353.438
197 11.79 0.995558 358.876
198 11.85 0.998333 364.384
199 11.91 1.00509 369.986
200 11.97 1.02257 375.744
59000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00381517 0.0008
40 2.37 0.0516484 0.0122
41 2.43 0.243923 0.0688
42 2.49 0.703498 0.2402
43 2.55 1.35722 0.587
44 2.61 2.04118 1.1334
45 2.67 2.68798 1.8864
46 2.73 2.8757 2.7286
47 2.79 2.84031 3.5974
48 2.85 2.7671 4.4806
49 2.91 2.50572 5.3144
50 2.97 2.21913 6.0836
51 3.03 1.99242 6.8024
52 3.09 1.69138 7.437
53 3.15 1.46393 8.0078
54 3.21 1.26845 8.5214
55 3.27 1.17902 9.0168
56 3.33 1.04695 9.473
57 3.39 0.947331 9.9008
58 3.45 0.829145 10.2886
59 3.51 0.741552 10.6476
60 3.57 0.694073 10.9952
61 3.63 0.648143 11.3308
62 3.69 0.61378 11.6592
63 3.75 0.60805 11.9952
64 3.81 0.570467 12.3206
65 3.87 0.566169 12.6538
66 3.93 0.583615 13.008
67 3.99 0.578344 13.3698
68 4.05 0.559473 13.7304
69 4.11 0.561939 14.1034
70 4.17 0.616718 14.5248
71 4.23 0.622957 14.9628
72 4.29 0.679217 15.454
73 4.35 0.716019 15.9864
74 4.41 0.73828 16.5506
75 4.47 0.805202 17.1828
76 4.53 0.858422 17.875
77 4.59 0.917782 18.6348
78 4.65 0.963926 19.4538
79 4.71 1.02373 20.3462
80 4.77 1.08963 21.3204
81 4.83 1.12556 22.3522
82 4.89 1.15834 23.4406
83 4.95 1.17925 24.576
84 5.01 1.23492 25.794
85 5.07 1.26447 27.0712
86 5.13 1.23352 28.3468
87 5.19 1.28868 29.7108
88 5.25 1.29024 31.1082
89 5.31 1.30493 32.554
90 5.37 1.26428 33.9866
91 5.43 1.26291 35.4498
92 5.49 1.23089 36.9076
93 5.55 1.2383 38.4064
94 5.61 1.19934 39.8896
95 5.67 1.11725 41.301
96 5.73 1.08328 42.6986
97 5.79 1.05563 44.0892
98 5.85 0.997206 45.4302
99 5.91 0.999794 46.8024
100 5.97 0.921676 48.0932
101 6.03 0.914624 49.4
102 6.09 0.890378 50.6976
103 6.15 0.84012 51.9462
104 6.21 0.853529 53.2396
105 6.27 0.816815 54.5014
106 6.33 0.815758 55.7858
107 6.39 0.831923 57.1206
108 6.45 0.80832 58.442
109 6.51 0.821472 59.81
110 6.57 0.814673 61.1918
111 6.63 0.850826 62.6614
112 6.69 0.86179 64.177
113 6.75 0.887088 65.7652
114 6.81 0.911145 67.4256
115 6.87 0.929485 69.1494
116 6.93 0.934126 70.9122
117 6.99 0.975453 72.785
118 7.05 0.998448 74.735
119 7.11 1.02526 76.7716
120 7.17 1.0455 78.8836
121 7.23 1.06931 81.08
122 7.29 1.0898 83.3558
123 7.35 1.09564 85.6816
124 7.41 1.12116 88.1006
125 7.47 1.10897 90.5322
126 7.53 1.10923 93.0036
127 7.59 1.11783 95.534
128 7.65 1.09132 98.0436
129 7.71 1.11807 100.655
130 7.77 1.10171 103.269
131 7.83 1.08032 105.871
132 7.89 1.08767 108.532
133 7.95 1.08105 111.217
134 8.01 1.06048 113.89
135 8.07 1.03179 116.531
136 8.13 1.02763 119.2
137 8.19 1.02166 121.893
138 8.25 1.00865 124.59
139 8.31 0.984996 127.263
140 8.37 0.97601 129.95
141 8.43 0.973984 132.67
142 8.49 0.951651 135.365
143 8.55 0.961666 138.127
144 8.61 0.934578 140.85
145 8.67 0.934688 143.611
146 8.73 0.9307 146.398
147 8.79 0.946891 149.273
148 8.85 0.923958 152.116
149 8.91 0.916941 154.977
150 8.97 0.936091 157.936
151 9.03 0.927064 160.907
152 9.09 0.934269 163.94
153 9.15 0.940173 167.033
154 9.21 0.962766 170.242
155 9.27 0.960649 173.486
156 9.33 0.962893 176.779
157 9.39 0.994729 180.226
158 9.45 1.00408 183.749
159 9.51 1.01205 187.346
160 9.57 1.01057 190.983
161 9.63 1.03819 194.766
162 9.69 1.02743 198.557
163 9.75 1.04058 202.444
164 9.81 1.05116 206.419
165 9.87 1.03915 210.396
166 9.93 1.05239 214.474
167 9.99 1.04754 218.582
168 10.05 1.06052 222.791
169 10.11 1.04901 227.004
170 10.17 1.05562 231.294
171 10.23 1.05154 235.619
172 10.29 1.04349 239.96
173 10.35 1.02996 244.296
174 10.41 1.0292 248.678
175 10.47 1.0232 253.086
176 10.53 1.00808 257.478
177 10.59 1.00704 261.916
178 10.65 1.00618 266.4
179 10.71 0.981404 270.823
180 10.77 0.999066 275.377
181 10.83 0.988591 279.933
182 10.89 0.97541 284.479
183 10.95 0.974216 289.069
184 11.01 0.977189 293.723
185 11.07 0.973145 298.409
186 11.13 0.980678 303.183
187 11.19 0.958767 307.9
188 11.25 0.974185 312.745
189 11.31 0.964075 317.591
190 11.37 0.970503 322.521
191 11.43 0.964353 327.471
192 11.49 0.973585 332.522
193 11.55 0.975705 337.637
194 11.61 0.98211 342.838
195 11.67 0.985753 348.114
196 11.73 0.979689 353.41
197 11.79 0.994532 358.843
198 11.85 0.999747 364.359
199 11.91 1.0005 369.936
200 11.97 1.00897 375.616
60000 200
1 0.03 0 0
2 0.09 0 0
3 0.15 0 0
4 0.21 0 0
5 0.27 0 0
6 0.33 0 0
7 0.39 0 0
8 0.45 0 0
9 0.51 0 0
10 0.57 0 0
11 0.63 0 0
12 0.69 0 0
13 0.75 0 0
14 0.81 0 0
15 0.87 0 0
16 0.93 0 0
17 0.99 0 0
18 1.05 0 0
19 1.11 0 0
20 1.17 0 0
21 1.23 0 0
22 1.29 0 0
23 1.35 0 0
24 1.41 0 0
25 1.47 0 0
26 1.53 0 0
27 1.59 0 0
28 1.65 0 0
29 1.71 0 0
30 1.77 0 0
31 1.83 0 0
32 1.89 0 0
33 1.95 0 0
34 2.01 0 0
35 2.07 0 0
36 2.13 0 0
37 2.19 0 0
38 2.25 0 0
39 2.31 0.00763033 0.0016
40 2.37 0.04893 0.0124
41 2.43 0.224961 0.0646
42 2.49 0.734692 0.2436
43 2.55 1.38462 0.5974
44 2.61 2.12785 1.167
45 2.67 2.69012 1.9206
46 2.73 2.9037 2.771
47 2.79 2.89197 3.6556
48 2.85 2.69755 4.5166
49 2.91 2.41977 5.3218
50 2.97 2.2249 6.093
51 3.03 1.93809 6.7922
52 3.09 1.66473 7.4168
53 3.15 1.43418 7.976
54 3.21 1.29562 8.5006
55 3.27 1.16569 8.9904
56 3.33 0.98453 9.4194
57 3.39 0.911015 9.8308
58 3.45 0.815889 10.2124
59 3.51 0.744857 10.573
60 3.57 0.683689 10.9154
61 3.63 0.700288 11.278
62 3.69 0.647048 11.6242
63 3.75 0.606602 11.9594
64 3.81 0.616399 12.311
65 3.87 0.577384 12.6508
66 3.93 0.570763 12.9972
67 3.99 0.576106 13.3576
68 4.05 0.60726 13.749
69 4.11 0.595384 14.1442
70 4.17 0.623743 14.5704
71 4.23 0.672167 15.043
72 4.29 0.690556 15.5424
73 4.35 0.698535 16.0618
74 4.41 0.783294 16.6604
75 4.47 0.796541 17.2858
76 4.53 0.82469 17.9508
77 4.59 0.913192 18.7068
78 4.65 0.971929 19.5326
79 4.71 0.992752 20.398
80 4.77 1.05137 21.338
81 4.83 1.09239 22.3394
82 4.89 1.13919 23.4098
83 4.95 1.16824 24.5346
84 5.01 1.23107 25.7488
85 5.07 1.25497 27.0164
86 5.13 1.27123 28.331
87 5.19 1.26469 29.6696
88 5.25 1.31406 31.0928
89 5.31 1.27695 32.5076
90 5.37 1.28387 33.9624
91 5.43 1.26015 35.4224
92 5.49 1.23917 36.89
93 5.55 1.22772 38.376
94 5.61 1.16069 39.8114
95 5.67 1.10965 41.2132
96 5.73 1.07181 42.596
97 5.79 1.04106 43.9674
98 5.85 1.03186 45.355
99 5.91 0.967735 46.6832
100 5.97 0.940241 48
101 6.03 0.922463 49.318
102 6.09 0.893809 50.6206
103 6.15 0.87928 51.9274
104 6.21 0.846533 53.2102
105 6.27 0.826784 54.4874
106 6.33 0.836844 55.805
107 6.39 0.853114 57.1738
108 6.45 0.826182 58.5244
109 6.51 0.813305 59.8788
110 6.57 0.858773 61.3354
111 6.63 0.860553 62.8218
