# Time-averaged data for fix rdf2_out
# TimeStep Number-of-rows
# Row c_rdf2[1] c_rdf2[2] c_rdf2[3]
240000 100
56 4.44 0.833092 17.4826
57 4.52 0.855809 18.3781
58 4.6 0.89233 19.3451
59 4.68 0.920081 20.3772
60 4.76 0.951973 21.4819
61 4.84 0.977782 22.6549
62 4.92 1.00619 23.9023
63 5 1.0425 25.2371
64 5.08 1.08067 26.6654
65 5.16 1.10331 28.1699
66 5.24 1.12416 29.7507
67 5.32 1.14442 31.4095
68 5.4 1.1441 33.1181
69 5.48 1.14739 34.8828
70 5.56 1.13969 36.6871
71 5.64 1.11861 38.5095
72 5.72 1.10666 40.3638
73 5.8 1.08754 42.2375
74 5.88 1.06569 44.1245
75 5.96 1.04599 46.0274
76 6.04 1.02645 47.9452
77 6.12 1.01135 49.8851
78 6.2 0.993105 51.8402
79 6.28 0.984037 53.8278
80 6.36 0.974143 55.8458
81 6.44 0.960649 57.8863
82 6.52 0.942944 59.9392
83 6.6 0.935697 62.0266
84 6.68 0.932228 64.157
85 6.76 0.921775 66.3143
86 6.84 0.924693 68.5299
87 6.92 0.934464 70.8216
88 7 0.929402 73.1539
89 7.08 0.934249 75.5523
90 7.16 0.939452 78.0189
91 7.24 0.947364 80.5621
92 7.32 0.958703 83.1929
93 7.4 0.979199 85.939
94 7.48 0.984501 88.76
95 7.56 0.998572 91.6829
96 7.64 1.01047 94.7035
97 7.72 1.02237 97.8241
98 7.8 1.03882 101.061
99 7.88 1.05027 104.401
100 7.96 1.05973 107.84
259000 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.00016089 3.7037e-05
28 2.2 0.00776898 0.00196296
29 2.28 0.041453 0.013
30 2.36 0.151581 0.0562407
31 2.44 0.452015 0.194074
32 2.52 1.18079 0.57813
33 2.6 2.10741 1.30778
34 2.68 2.46082 2.21302
35 2.76 2.57869 3.21909
36 2.84 2.44824 4.23044
37 2.92 2.13719 5.16374
38 3 1.81205 5.999
39 3.08 1.54877 6.75148
40 3.16 1.37072 7.4525
41 3.24 1.19203 8.09339
42 3.32 1.05954 8.69152
43 3.4 0.949959 9.25394
44 3.48 0.874452 9.79631
45 3.56 0.83682 10.3395
46 3.64 0.798532 10.8814
47 3.72 0.760403 11.4203
48 3.8 0.746177 11.9721
49 3.88 0.736141 12.5397
50 3.96 0.747466 13.14
51 4.04 0.75203 13.7686
52 4.12 0.758194 14.4278
53 4.2 0.772919 15.126
54 4.28 0.787899 15.8652
55 4.36 0.800927 16.645
56 4.44 0.832102 17.4851
57 4.52 0.858853 18.3837
58 4.6 0.883615 19.3413
59 4.68 0.913312 20.3658
60 4.76 0.945797 21.4633
61 4.84 0.980314 22.6394
62 4.92 1.01272 23.8949
63 5 1.04694 25.2354
64 5.08 1.07729 26.6592
65 5.16 1.10836 28.1705
66 5.24 1.12858 29.7576
67 5.32 1.14267 31.4139
68 5.4 1.1487 33.1293
69 5.48 1.14414 34.889
70 5.56 1.13334 36.6833
71 5.64 1.12019 38.5082
72 5.72 1.10971 40.3677
73 5.8 1.08911 42.2441
74 5.88 1.0647 44.1293
75 5.96 1.04411 46.0288
76 6.04 1.02915 47.9516
77 6.12 1.00229 49.8742
78 6.2 0.998834 51.8406
79 6.28 0.985752 53.8316
80 6.36 0.976878 55.8553
81 6.44 0.963099 57.9009
82 6.52 0.941643 59.951
83 6.6 0.931015 62.028
84 6.68 0.928541 64.1499
85 6.76 0.923199 66.3106
86 6.84 0.9296 68.5379
87 6.92 0.924443 70.8051
88 7 0.932834 73.146
89 7.08 0.933239 75.5418
90 7.16 0.941406 78.0135
91 7.24 0.950441 80.5649
92 7.32 0.962239 83.2055
93 7.4 0.971565 85.9302
94 7.48 0.984352 88.7508
95 7.56 1.00128 91.6816
96 7.64 1.01125 94.7045
97 7.72 1.025 97.8331
98 7.8 1.03953 101.072
99 7.88 1.04832 104.406
100 7.96 1.06093 107.849
259100 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 8.04452e-05 1.85185e-05
28 2.2 0.00687256 0.00172222
29 2.28 0.0413139 0.0127222
30 2.36 0.154243 0.0567222
31 2.44 0.450801 0.194185
32 2.52 1.18894 0.580889
33 2.6 2.12843 1.31781
34 2.68 2.45468 2.2208
35 2.76 2.57185 3.2242
36 2.84 2.42246 4.22491
37 2.92 2.13308 5.15641
38 3 1.81354 5.99235
39 3.08 1.56211 6.75131
40 3.16 1.36167 7.4477
41 3.24 1.19165 8.08839
42 3.32 1.06252 8.6882
43 3.4 0.954056 9.25306
44 3.48 0.885319 9.80217
45 3.56 0.84381 10.3499
46 3.64 0.802135 10.8942
47 3.72 0.761971 11.4342
48 3.8 0.730577 11.9745
49 3.88 0.725093 12.5336
50 3.96 0.738058 13.1263
51 4.04 0.748109 13.7517
52 4.12 0.764073 14.4159
53 4.2 0.775092 15.1162
54 4.28 0.787701 15.8552
55 4.36 0.811693 16.6454
56 4.44 0.82869 17.4821
57 4.52 0.861844 18.3839
58 4.6 0.888212 19.3464
59 4.68 0.9146 20.3723
60 4.76 0.950313 21.4751
61 4.84 0.9832 22.6546
62 4.92 1.01464 23.9125
63 5 1.03708 25.2404
64 5.08 1.0676 26.6514
65 5.16 1.11075 28.166
66 5.24 1.12569 29.7489
67 5.32 1.15073 31.4169
68 5.4 1.14614 33.1286
69 5.48 1.14479 34.8892
70 5.56 1.13901 36.6925
71 5.64 1.11308 38.5058
72 5.72 1.1085 40.3633
73 5.8 1.09206 42.2447
74 5.88 1.0647 44.13
75 5.96 1.04556 46.0321
76 6.04 1.02225 47.942
77 6.12 1.00845 49.8764
78 6.2 0.998204 51.8416
79 6.28 0.988236 53.8376
80 6.36 0.974491 55.8563
81 6.44 0.955357 57.8855
82 6.52 0.943421 59.9395
83 6.6 0.930111 62.0144
84 6.68 0.929237 64.138
85 6.76 0.931864 66.3189
86 6.84 0.928086 68.5427
87 6.92 0.928121 70.8188
88 7 0.927587 73.1466
89 7.08 0.934783 75.5463
90 7.16 0.93979 78.0138
91 7.24 0.946819 80.5555
92 7.32 0.961713 83.1946
93 7.4 0.971261 85.9185
94 7.48 0.982058 88.7325
95 7.56 0.998376 91.6548
96 7.64 1.01692 94.6947
97 7.72 1.02835 97.8335
98 7.8 1.03826 101.069
99 7.88 1.04822 104.402
100 7.96 1.05803 107.835
259200 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000241336 5.55556e-05
28 2.2 0.00694726 0.00177778
29 2.28 0.0395751 0.0123148
30 2.36 0.147686 0.0544444
31 2.44 0.4474 0.19087
32 2.52 1.18706 0.576963
33 2.6 2.13154 1.31496
34 2.68 2.4435 2.21383
35 2.76 2.5578 3.21176
36 2.84 2.45483 4.22583
37 2.92 2.13745 5.15924
38 3 1.82322 5.99965
39 3.08 1.55739 6.75631
40 3.16 1.35356 7.44856
41 3.24 1.2054 8.09663
42 3.32 1.05714 8.69341
43 3.4 0.95193 9.257
44 3.48 0.873825 9.79898
45 3.56 0.841499 10.3452
46 3.64 0.807675 10.8933
47 3.72 0.768033 11.4376
48 3.8 0.727723 11.9758
49 3.88 0.729392 12.5381
50 3.96 0.740871 13.1332
51 4.04 0.749438 13.7596
52 4.12 0.762901 14.4229
53 4.2 0.768102 15.1168
54 4.28 0.787346 15.8554
55 4.36 0.810742 16.6448
56 4.44 0.827773 17.4805
57 4.52 0.853579 18.3736
58 4.6 0.88652 19.3344
59 4.68 0.918909 20.3651
60 4.76 0.938839 21.4545
61 4.84 0.981255 22.6318
62 4.92 1.01411 23.889
63 5 1.04849 25.2314
64 5.08 1.07753 26.6556
65 5.16 1.1095 28.1685
66 5.24 1.12906 29.7562
67 5.32 1.14047 31.4093
68 5.4 1.14826 33.1241
69 5.48 1.15026 34.8932
70 5.56 1.14155 36.7005
71 5.64 1.12231 38.5288
72 5.72 1.10887 40.3869
73 5.8 1.08579 42.2576
74 5.88 1.06312 44.14
75 5.96 1.04507 46.0412
76 6.04 1.02646 47.959
77 6.12 1.00849 49.8935
78 6.2 0.996369 51.855
79 6.28 0.982909 53.8403
80 6.36 0.971211 55.8523
81 6.44 0.963108 57.8979
82 6.52 0.942868 59.9507
83 6.6 0.928533 62.0221
84 6.68 0.92803 64.1429
85 6.76 0.926831 66.312
86 6.84 0.927591 68.5346
87 6.92 0.92695 70.8079
88 7 0.930258 73.1424
89 7.08 0.929618 75.5289
90 7.16 0.94046 77.998
91 7.24 0.951262 80.5517
92 7.32 0.959709 83.1853
93 7.4 0.971763 85.9106
94 7.48 0.986388 88.737
95 7.56 0.997344 91.6563
96 7.64 1.01335 94.6855
97 7.72 1.02938 97.8274
98 7.8 1.03852 101.063
99 7.88 1.04997 104.402
100 7.96 1.05942 107.84
259300 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000724007 0.000166667
28 2.2 0.00634964 0.00174074
29 2.28 0.0404097 0.0125
30 2.36 0.154178 0.0564815
31 2.44 0.452562 0.194481
32 2.52 1.17601 0.576981
33 2.6 2.12801 1.31376
34 2.68 2.43952 2.21117
35 2.76 2.56625 3.21239
36 2.84 2.43417 4.21793
37 2.92 2.14627 5.15519
38 3 1.81687 5.99267
39 3.08 1.56585 6.75344
40 3.16 1.36174 7.44987
41 3.24 1.18656 8.08781
42 3.32 1.06042 8.68644
43 3.4 0.953118 9.25074
44 3.48 0.890126 9.80283
45 3.56 0.847377 10.3529
46 3.64 0.809803 10.9024
47 3.72 0.763512 11.4435
48 3.8 0.735085 11.9871
49 3.88 0.725957 12.5469
50 3.96 0.7429 13.1435
51 4.04 0.738804 13.7611
52 4.12 0.761751 14.4233
53 4.2 0.766093 15.1154
54 4.28 0.792913 15.8593
55 4.36 0.798701 16.6369
56 4.44 0.829571 17.4744
57 4.52 0.858269 18.3725
58 4.6 0.887323 19.3341
59 4.68 0.920939 20.3671
60 4.76 0.94918 21.4685
61 4.84 0.982475 22.6472
62 4.92 1.01517 23.9058
63 5 1.04383 25.2422
64 5.08 1.07399 26.6617
65 5.16 1.09968 28.1612
66 5.24 1.11958 29.7356
67 5.32 1.14568 31.3962
68 5.4 1.15466 33.1206
69 5.48 1.14568 34.8826
70 5.56 1.13645 36.6819
71 5.64 1.12449 38.5138
72 5.72 1.10383 40.3634
73 5.8 1.09004 42.2414
74 5.88 1.06644 44.1297
75 5.96 1.05131 46.0423
76 6.04 1.02281 47.9533
77 6.12 1.00755 49.8859
78 6.2 0.996294 51.8473
79 6.28 0.986861 53.8406
80 6.36 0.975314 55.861
81 6.44 0.967092 57.9151
82 6.52 0.943599 59.9695
83 6.6 0.927695 62.039
84 6.68 0.930015 64.1644
85 6.76 0.925739 66.3309
86 6.84 0.924098 68.5451
87 6.92 0.924194 70.8117
88 7 0.929004 73.143
89 7.08 0.931782 75.535
90 7.16 0.932864 77.9843
91 7.24 0.951372 80.5382
92 7.32 0.962253 83.1788
93 7.4 0.968528 85.895
94 7.48 0.990957 88.7345
95 7.56 1.00407 91.6735
96 7.64 1.01165 94.6976
97 7.72 1.02822 97.836
98 7.8 1.03703 101.067
99 7.88 1.04802 104.4
100 7.96 1.06259 107.848
259400 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000804452 0.000185185
28 2.2 0.00761957 0.00207407
29 2.28 0.0413139 0.0130741
30 2.36 0.151386 0.0562593
31 2.44 0.449647 0.19337
32 2.52 1.17806 0.576537
33 2.6 2.12565 1.3125
34 2.68 2.45332 2.21498
35 2.76 2.57166 3.21831
36 2.84 2.44053 4.22648
37 2.92 2.12172 5.15302
38 3 1.81993 5.99191
39 3.08 1.57008 6.75474
40 3.16 1.35483 7.44763
41 3.24 1.20078 8.09322
42 3.32 1.06085 8.69209
43 3.4 0.940106 9.24869
44 3.48 0.887021 9.79885
45 3.56 0.844067 10.3467
46 3.64 0.803936 10.8923
47 3.72 0.764218 11.4339
48 3.8 0.737163 11.9791
49 3.88 0.731602 12.5431
50 3.96 0.743292 13.1401
51 4.04 0.749172 13.7663
52 4.12 0.757938 14.4252
53 4.2 0.765417 15.1167
54 4.28 0.787938 15.856
55 4.36 0.805568 16.6402
56 4.44 0.825994 17.4742
57 4.52 0.84919 18.3627
58 4.6 0.884487 19.3212
59 4.68 0.924769 20.3586
60 4.76 0.956186 21.4681
61 4.84 0.985161 22.6501
62 4.92 1.0136 23.9066
63 5 1.0469 25.247
64 5.08 1.07273 26.6648
65 5.16 1.10339 28.1694
66 5.24 1.12919 29.7573
67 5.32 1.14392 31.4154
68 5.4 1.15053 33.1336
69 5.48 1.14363 34.8925
70 5.56 1.13111 36.6833
71 5.64 1.11949 38.507
72 5.72 1.10256 40.3545
73 5.8 1.09038 42.2331
74 5.88 1.06174 44.1131
75 5.96 1.04552 46.0151
76 6.04 1.03106 47.9415
77 6.12 1.01484 49.8882
78 6.2 0.997282 51.8515
79 6.28 0.983515 53.838
80 6.36 0.976172 55.8602
81 6.44 0.962881 57.9054
82 6.52 0.943991 59.9606
83 6.6 0.934303 62.0449
84 6.68 0.926004 64.1611
85 6.76 0.928279 66.3336
86 6.84 0.924391 68.5485
87 6.92 0.922155 70.81
88 7 0.932657 73.1505
89 7.08 0.932741 75.545
90 7.16 0.932942 77.9945
91 7.24 0.947509 80.5381
92 7.32 0.96116 83.1756
93 7.4 0.977495 85.917
94 7.48 0.987415 88.7464
95 7.56 1.00192 91.679
96 7.64 1.01397 94.7101
97 7.72 1.02863 97.8497
98 7.8 1.03975 101.089
99 7.88 1.04594 104.416
100 7.96 1.05325 107.833
259500 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000241336 5.55556e-05
28 2.2 0.00649905 0.00166667
29 2.28 0.0408966 0.0125556
30 2.36 0.154827 0.0567222
31 2.44 0.461064 0.197315
32 2.52 1.17948 0.580944
33 2.6 2.11373 1.31278
34 2.68 2.44828 2.21341
35 2.76 2.57261 3.21711
36 2.84 2.44636 4.22769
37 2.92 2.13058 5.15809
38 3 1.80301 5.98919
39 3.08 1.56855 6.75128
40 3.16 1.37079 7.45233
41 3.24 1.19634 8.09554
42 3.32 1.05406 8.69057
43 3.4 0.940575 9.24744
44 3.48 0.883229 9.79526
45 3.56 0.841471 10.3414
46 3.64 0.804181 10.8871
47 3.72 0.767954 11.4314
48 3.8 0.732555 11.9732
49 3.88 0.735012 12.5399
50 3.96 0.743062 13.1367
51 4.04 0.746115 13.7604
52 4.12 0.758321 14.4196
53 4.2 0.767589 15.1131
54 4.28 0.788767 15.8531
55 4.36 0.807071 16.6388
56 4.44 0.831808 17.4786
57 4.52 0.86034 18.3788
58 4.6 0.888725 19.3419
59 4.68 0.923003 20.3773
60 4.76 0.942046 21.4704
61 4.84 0.981734 22.6482
62 4.92 1.01582 23.9076
63 5 1.04687 25.2479
64 5.08 1.07804 26.6727
65 5.16 1.10841 28.1842
66 5.24 1.12501 29.7662
67 5.32 1.13754 31.4151
68 5.4 1.14831 33.1299
69 5.48 1.1382 34.8805
70 5.56 1.13522 36.6778
71 5.64 1.12033 38.5029
72 5.72 1.10475 40.3541
73 5.8 1.08261 42.2192
74 5.88 1.06591 44.1066
75 5.96 1.04822 46.0136
76 6.04 1.02766 47.9336
77 6.12 1.01011 49.8712
78 6.2 1.00023 51.8403
79 6.28 0.985082 53.83
80 6.36 0.979783 55.8597
81 6.44 0.96507 57.9095
82 6.52 0.943489 59.9636
83 6.6 0.929073 62.0363
84 6.68 0.932916 64.1682
85 6.76 0.925059 66.3332
86 6.84 0.924013 68.5472
87 6.92 0.928181 70.8235
88 7 0.926672 73.149
89 7.08 0.929127 75.5342
90 7.16 0.940206 78.0027
91 7.24 0.948302 80.5484
92 7.32 0.959905 83.1826
93 7.4 0.974887 85.9166
94 7.48 0.986808 88.7442
95 7.56 1.00001 91.6713
96 7.64 1.01097 94.6934
97 7.72 1.02583 97.8245
98 7.8 1.04054 101.067
99 7.88 1.0489 104.402
100 7.96 1.05983 107.841
259600 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.00016089 3.7037e-05
28 2.2 0.00732077 0.00185185
29 2.28 0.0424267 0.0131481
30 2.36 0.150802 0.0561667
31 2.44 0.44746 0.192611
32 2.52 1.20579 0.584796
33 2.6 2.12469 1.32043
34 2.68 2.43434 2.21593
35 2.76 2.572 3.21939
36 2.84 2.43753 4.22631
37 2.92 2.1235 5.15363
38 3 1.82021 5.99265
39 3.08 1.55037 6.74591
40 3.16 1.35363 7.43819
41 3.24 1.20237 8.08463
42 3.32 1.05983 8.68293
43 3.4 0.953525 9.24746
44 3.48 0.89144 9.80037
45 3.56 0.839188 10.3451
46 3.64 0.806392 10.8923
47 3.72 0.761553 11.432
48 3.8 0.742271 11.981
49 3.88 0.732034 12.5454
50 3.96 0.739073 13.1389
51 4.04 0.748596 13.7647
52 4.12 0.753869 14.4201
53 4.2 0.769865 15.1156
54 4.28 0.786833 15.8538
55 4.36 0.811541 16.6439
56 4.44 0.83445 17.4864
57 4.52 0.854393 18.3803
58 4.6 0.886161 19.3407
59 4.68 0.913708 20.3656
60 4.76 0.952563 21.4709
61 4.84 0.982521 22.6497
62 4.92 1.01771 23.9114
63 5 1.04124 25.2445
64 5.08 1.07183 26.6611
65 5.16 1.1017 28.1634
66 5.24 1.12526 29.7458
67 5.32 1.1453 31.4059
68 5.4 1.1482 33.1206
69 5.48 1.14291 34.8784
70 5.56 1.13865 36.6811
71 5.64 1.11832 38.503
72 5.72 1.10031 40.3467
73 5.8 1.08904 42.2229
74 5.88 1.06917 44.1161
75 5.96 1.05012 46.0265
76 6.04 1.02427 47.9402
77 6.12 1.01587 49.8888
78 6.2 0.99161 51.841
79 6.28 0.987338 53.8352
80 6.36 0.979748 55.8648
81 6.44 0.963213 57.9107
82 6.52 0.94377 59.9654
83 6.6 0.930119 62.0404
84 6.68 0.93051 64.1669
85 6.76 0.924608 66.3308
86 6.84 0.92916 68.5571
87 6.92 0.927222 70.8311
88 7 0.929351 73.1633
89 7.08 0.928644 75.5473
90 7.16 0.937195 78.0079
91 7.24 0.946488 80.5487
92 7.32 0.960897 83.1856
93 7.4 0.970885 85.9084
94 7.48 0.985237 88.7315
95 7.56 0.997692 91.6518
96 7.64 1.01242 94.6783
97 7.72 1.02826 97.8168
98 7.8 1.03875 101.053
99 7.88 1.04662 104.382
100 7.96 1.05786 107.814
259700 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000241336 5.55556e-05
28 2.2 0.00709666 0.00181481
29 2.28 0.0440959 0.0135556
30 2.36 0.141454 0.0539074
31 2.44 0.458513 0.193722
32 2.52 1.19076 0.581019
33 2.6 2.12629 1.3172
34 2.68 2.444 2.21626
35 2.76 2.56649 3.21757
36 2.84 2.42775 4.22046
37 2.92 2.1394 5.15472
38 3 1.82045 5.99385
39 3.08 1.56181 6.75267
40 3.16 1.34385 7.43994
41 3.24 1.2117 8.09141
42 3.32 1.05855 8.68898
43 3.4 0.95121 9.25215
44 3.48 0.886842 9.8022
45 3.56 0.842412 10.349
46 3.64 0.801098 10.8926
47 3.72 0.768686 11.4374
48 3.8 0.733031 11.9795
49 3.88 0.728719 12.5414
50 3.96 0.743385 13.1384
51 4.04 0.746957 13.7628
52 4.12 0.756766 14.4207
53 4.2 0.771259 15.1175
54 4.28 0.786438 15.8553
55 4.36 0.810323 16.6442
56 4.44 0.82759 17.4797
57 4.52 0.863791 18.3836
58 4.6 0.884777 19.3424
59 4.68 0.909994 20.3631
60 4.76 0.951287 21.467
61 4.84 0.977165 22.6394
62 4.92 1.01708 23.9002
63 5 1.04389 25.2368
64 5.08 1.07942 26.6634
65 5.16 1.09599 28.1579
66 5.24 1.12879 29.7453
67 5.32 1.13955 31.397
68 5.4 1.1527 33.1185
69 5.48 1.14761 34.8835
70 5.56 1.14048 36.6891
71 5.64 1.12283 38.5183
72 5.72 1.10716 40.3735
73 5.8 1.08559 42.2438
74 5.88 1.06398 44.1278
75 5.96 1.04584 46.0304
76 6.04 1.02924 47.9534
77 6.12 1.01043 49.8916
78 6.2 0.993284 51.847
79 6.28 0.986476 53.8395
80 6.36 0.97442 55.8581
81 6.44 0.960832 57.8989
82 6.52 0.944118 59.9544
83 6.6 0.930235 62.0296
84 6.68 0.928516 64.1516
85 6.76 0.926048 66.3188
86 6.84 0.928936 68.5446
87 6.92 0.927403 70.819
88 7 0.928908 73.1501
89 7.08 0.930224 75.5381
90 7.16 0.937371 77.9992
91 7.24 0.949247 80.5475
92 7.32 0.958184 83.1769
93 7.4 0.975342 85.9122
94 7.48 0.987855 88.7428
95 7.56 0.999129 91.6673
96 7.64 1.01424 94.6992
97 7.72 1.02324 97.8224
98 7.8 1.03343 101.042
99 7.88 1.05157 104.386
100 7.96 1.05705 107.817
259800 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.000482671 0.000111111
28 2.2 0.00844129 0.0022037
29 2.28 0.0410357 0.0131296
30 2.36 0.148725 0.0555556
31 2.44 0.452744 0.193611
32 2.52 1.17464 0.575667
33 2.6 2.12539 1.31154
34 2.68 2.44652 2.21152
35 2.76 2.59141 3.22256
36 2.84 2.43228 4.22731
37 2.92 2.13346 5.15898
38 3 1.81928 5.99757
39 3.08 1.55487 6.75302
40 3.16 1.35012 7.4435
41 3.24 1.20915 8.09359
42 3.32 1.05429 8.68876
43 3.4 0.947113 9.2495
44 3.48 0.876571 9.79319
45 3.56 0.84692 10.3429
46 3.64 0.811659 10.8937
47 3.72 0.767092 11.4374
48 3.8 0.734934 11.9809
49 3.88 0.735781 12.5482
50 3.96 0.738519 13.1413
51 4.04 0.750036 13.7683
52 4.12 0.755701 14.4252
53 4.2 0.770336 15.1212
54 4.28 0.788057 15.8605
55 4.36 0.805206 16.6444
56 4.44 0.826361 17.4787
57 4.52 0.856181 18.3746
58 4.6 0.882675 19.3311
59 4.68 0.921484 20.3648
60 4.76 0.947297 21.464
61 4.84 0.975097 22.6339
62 4.92 1.01348 23.8903
63 5 1.046 25.2296
64 5.08 1.07847 26.6549
65 5.16 1.10684 28.1642
66 5.24 1.13521 29.7606
67 5.32 1.14726 31.4235
68 5.4 1.14942 33.1401
69 5.48 1.13741 34.8894
70 5.56 1.14109 36.696
71 5.64 1.11864 38.5184
72 5.72 1.10232 40.3655
73 5.8 1.08826 42.2404
74 5.88 1.06321 44.123
75 5.96 1.04213 46.0189
76 6.04 1.02829 47.9401
77 6.12 1.01384 49.8848
78 6.2 1.00128 51.856
79 6.28 0.980535 53.8365
80 6.36 0.974661 55.8556
81 6.44 0.964616 57.9044
82 6.52 0.940784 59.9526
83 6.6 0.932169 62.0322
84 6.68 0.933249 64.1649
85 6.76 0.926103 66.3324
86 6.84 0.922923 68.5437
87 6.92 0.926112 70.815
88 7 0.927078 73.1415
89 7.08 0.933556 75.5381
90 7.16 0.938147 78.0012
91 7.24 0.946523 80.5421
92 7.32 0.960384 83.1776
93 7.4 0.974464 85.9104
94 7.48 0.982445 88.7255
95 7.56 1.00335 91.6624
96 7.64 1.01428 94.6944
97 7.72 1.02521 97.8236
98 7.8 1.03701 101.055
99 7.88 1.04866 104.39
100 7.96 1.05875 107.825
259900 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
