# Time-averaged data for fix rdf1_out
# TimeStep Number-of-rows
# Row c_rdf1[1] c_rdf1[2] c_rdf1[3]
110000 100
43 3.4 0.795037 9.83813
44 3.48 0.74217 10.3153
45 3.56 0.716705 10.7975
46 3.64 0.711481 11.2979
47 3.72 0.678891 11.7967
48 3.8 0.656237 12.2997
49 3.88 0.68224 12.845
50 3.96 0.710055 13.4361
51 4.04 0.737397 14.075
52 4.12 0.755936 14.7562
53 4.2 0.776614 15.4834
54 4.28 0.797099 16.2586
55 4.36 0.811443 17.0775
56 4.44 0.841833 17.9585
57 4.52 0.863539 18.895
58 4.6 0.902625 19.909
59 4.68 0.924144 20.9835
60 4.76 0.954818 22.1319
61 4.84 0.982724 23.354
62 4.92 1.00242 24.6422
63 5 1.03524 26.0161
64 5.08 1.06924 27.4809
65 5.16 1.1174 29.0603
66 5.24 1.15262 30.7404
67 5.32 1.19049 32.529
68 5.4 1.19772 34.3831
69 5.48 1.20817 36.3091
70 5.56 1.19082 38.2634
71 5.64 1.16787 40.2355
72 5.72 1.12309 42.1862
73 5.8 1.09876 44.1483
74 5.88 1.0607 46.0951
75 5.96 1.03352 48.0441
76 6.04 1.01626 50.0122
77 6.12 0.992363 51.9853
78 6.2 0.979624 53.9844
79 6.28 0.979397 56.0348
80 6.36 0.971316 58.1205
81 6.44 0.960321 60.2348
82 6.52 0.9272 62.3272
83 6.6 0.906765 64.4241
84 6.68 0.910107 66.5799
85 6.76 0.910351 68.7883
86 6.84 0.909551 71.0473
87 6.92 0.907605 73.3545
88 7 0.901722 75.7001
89 7.08 0.901781 78.0997
90 7.16 0.9073 80.5689
91 7.24 0.923744 83.1393
92 7.32 0.938507 85.8089
93 7.4 0.956795 88.5902
94 7.48 0.974895 91.4858
95 7.56 0.991317 94.4935
96 7.64 1.01555 97.6403
97 7.72 1.03864 100.926
98 7.8 1.06133 104.354
99 7.88 1.07773 107.907
100 7.96 1.09818 111.601
123900 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000939394 0.000259259
30 2.36 0.00839215 0.00274074
31 2.44 0.0822003 0.0287222
32 2.52 0.62514 0.239481
33 2.6 2.01087 0.961148
34 2.68 2.81226 2.03348
35 2.76 3.30936 3.37181
36 2.84 3.09312 4.69626
37 2.92 2.53187 5.84231
38 3 1.95408 6.77596
39 3.08 1.54502 7.55406
40 3.16 1.27146 8.22807
41 3.24 1.07547 8.82743
42 3.32 0.910177 9.36002
43 3.4 0.784959 9.84174
44 3.48 0.738771 10.3167
45 3.56 0.71965 10.8009
46 3.64 0.704584 11.2965
47 3.72 0.677177 11.794
48 3.8 0.659112 12.2992
49 3.88 0.682959 12.845
50 3.96 0.714526 13.4399
51 4.04 0.730344 14.0727
52 4.12 0.754128 14.7522
53 4.2 0.77177 15.475
54 4.28 0.788283 16.2415
55 4.36 0.822783 17.0719
56 4.44 0.842293 17.9533
57 4.52 0.874449 18.9017
58 4.6 0.898059 19.9105
59 4.68 0.928986 20.9907
60 4.76 0.955188 22.1396
61 4.84 0.977274 23.3549
62 4.92 1.00377 24.6448
63 5 1.04187 26.0275
64 5.08 1.06914 27.4922
65 5.16 1.10565 29.055
66 5.24 1.15375 30.7367
67 5.32 1.18567 32.5181
68 5.4 1.20824 34.3884
69 5.48 1.20564 36.3105
70 5.56 1.19386 38.2697
71 5.64 1.15917 40.2271
72 5.72 1.12801 42.1863
73 5.8 1.10584 44.1611
74 5.88 1.06111 46.1087
75 5.96 1.03239 48.0555
76 6.04 1.01548 50.0221
77 6.12 0.990267 51.9911
78 6.2 0.977754 53.9863
79 6.28 0.971056 56.0193
80 6.36 0.968962 58.1
81 6.44 0.960279 60.2142
82 6.52 0.931746 62.3168
83 6.6 0.91511 64.4329
84 6.68 0.910553 66.5899
85 6.76 0.908167 68.793
86 6.84 0.90765 71.0473
87 6.92 0.902761 73.3421
88 7 0.90294 75.6909
89 7.08 0.903479 78.095
90 7.16 0.911812 80.5765
91 7.24 0.923657 83.1467
92 7.32 0.939529 85.8191
93 7.4 0.956604 88.5999
94 7.48 0.972021 91.487
95 7.56 0.993527 94.5014
96 7.64 1.01558 97.6482
97 7.72 1.03832 100.933
98 7.8 1.05988 104.356
99 7.88 1.082 107.923
100 7.96 1.0992 111.62
124000 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000670996 0.000185185
30 2.36 0.00908106 0.00287037
31 2.44 0.08595 0.030037
32 2.52 0.622503 0.239907
33 2.6 2.02072 0.965111
34 2.68 2.82766 2.04331
35 2.76 3.27295 3.36693
36 2.84 3.10518 4.69654
37 2.92 2.51415 5.83457
38 3 1.9549 6.76861
39 3.08 1.55903 7.55376
40 3.16 1.2811 8.23289
41 3.24 1.07437 8.83163
42 3.32 0.898151 9.35719
43 3.4 0.781368 9.8367
44 3.48 0.74724 10.3171
45 3.56 0.721219 10.8024
46 3.64 0.702109 11.2962
47 3.72 0.678135 11.7944
48 3.8 0.658822 12.2994
49 3.88 0.675915 12.8396
50 3.96 0.709877 13.4306
51 4.04 0.743595 14.0749
52 4.12 0.757251 14.7572
53 4.2 0.768724 15.4771
54 4.28 0.793177 16.2484
55 4.36 0.81871 17.0746
56 4.44 0.844948 17.9589
57 4.52 0.866441 18.8986
58 4.6 0.900219 19.9099
59 4.68 0.928603 20.9896
60 4.76 0.958129 22.142
61 4.84 0.978152 23.3584
62 4.92 1.00266 24.6469
63 5 1.03743 26.0237
64 5.08 1.07209 27.4924
65 5.16 1.10926 29.0603
66 5.24 1.14961 30.736
67 5.32 1.186 32.5179
68 5.4 1.20629 34.3852
69 5.48 1.20437 36.3052
70 5.56 1.1963 38.2684
71 5.64 1.16214 40.2309
72 5.72 1.13018 42.1939
73 5.8 1.09547 44.1502
74 5.88 1.06518 46.1052
75 5.96 1.03393 48.0549
76 6.04 1.00956 50.0101
77 6.12 0.990519 51.9795
78 6.2 0.97966 53.9786
79 6.28 0.974894 56.0197
80 6.36 0.971428 58.1056
81 6.44 0.95593 60.2102
82 6.52 0.930721 62.3106
83 6.6 0.915398 64.4274
84 6.68 0.915063 66.595
85 6.76 0.906404 68.7938
86 6.84 0.910393 71.0549
87 6.92 0.902243 73.3485
88 7 0.905738 75.7045
89 7.08 0.906611 78.117
90 7.16 0.914472 80.6057
91 7.24 0.921394 83.1696
92 7.32 0.929041 85.8122
93 7.4 0.953088 88.5828
94 7.48 0.976573 91.4833
95 7.56 0.99078 94.4894
96 7.64 1.01784 97.6432
97 7.72 1.03846 100.929
98 7.8 1.05961 104.351
99 7.88 1.07937 107.909
100 7.96 1.09595 111.595
124100 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 7.20678e-05 1.85185e-05
29 2.28 0.000469697 0.000148148
30 2.36 0.00970734 0.00301852
31 2.44 0.0868288 0.030463
32 2.52 0.619812 0.239426
33 2.6 2.03063 0.968185
34 2.68 2.80619 2.0382
35 2.76 3.29873 3.37224
36 2.84 3.10791 4.70302
37 2.92 2.5191 5.8433
38 3 1.94083 6.77061
39 3.08 1.54726 7.54983
40 3.16 1.27743 8.22702
41 3.24 1.0758 8.82656
42 3.32 0.901727 9.3542
43 3.4 0.780643 9.83328
44 3.48 0.737389 10.3074
45 3.56 0.728155 10.7973
46 3.64 0.704794 11.293
47 3.72 0.681286 11.7935
48 3.8 0.660972 12.3002
49 3.88 0.680572 12.8441
50 3.96 0.713013 13.4377
51 4.04 0.735666 14.0751
52 4.12 0.759717 14.7597
53 4.2 0.772561 15.4831
54 4.28 0.793272 16.2546
55 4.36 0.817058 17.0791
56 4.44 0.841055 17.9593
57 4.52 0.873305 18.9065
58 4.6 0.899922 19.9174
59 4.68 0.923125 20.9907
60 4.76 0.951847 22.1356
61 4.84 0.97915 23.3532
62 4.92 1.00791 24.6484
63 5 1.03149 26.0174
64 5.08 1.07108 27.4847
65 5.16 1.10902 29.0522
66 5.24 1.15487 30.7356
67 5.32 1.18456 32.5153
68 5.4 1.20306 34.3776
69 5.48 1.20899 36.305
70 5.56 1.19825 38.2714
71 5.64 1.16299 40.2353
72 5.72 1.13499 42.2067
73 5.8 1.0922 44.1571
74 5.88 1.05952 46.1018
75 5.96 1.03412 48.0518
76 6.04 1.00987 50.0076
77 6.12 0.990575 51.9771
78 6.2 0.984134 53.9854
79 6.28 0.975974 56.0287
80 6.36 0.969885 58.1113
81 6.44 0.958563 60.2218
82 6.52 0.927217 62.3142
83 6.6 0.913981 64.4277
84 6.68 0.912968 66.5904
85 6.76 0.909297 68.7962
86 6.84 0.91149 71.06
87 6.92 0.904924 73.3604
88 7 0.900505 75.7028
89 7.08 0.911336 78.1279
90 7.16 0.909076 80.6019
91 7.24 0.920855 83.1643
92 7.32 0.934757 85.8231
93 7.4 0.951909 88.5903
94 7.48 0.974316 91.4842
95 7.56 0.990164 94.4884
96 7.64 1.01077 97.6203
97 7.72 1.0367 100.9
98 7.8 1.05932 104.322
99 7.88 1.08628 107.902
100 7.96 1.09959 111.601
124200 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 7.20678e-05 1.85185e-05
29 2.28 0.000603896 0.000185185
30 2.36 0.00820427 0.00261111
31 2.44 0.0870046 0.0301111
32 2.52 0.623437 0.240296
33 2.6 2.01536 0.963574
34 2.68 2.80813 2.03433
35 2.76 3.29154 3.36546
36 2.84 3.09632 4.69128
37 2.92 2.53465 5.83859
38 3 1.95873 6.77446
39 3.08 1.55745 7.55881
40 3.16 1.27237 8.23331
41 3.24 1.07454 8.83215
42 3.32 0.896854 9.35694
43 3.4 0.782454 9.83713
44 3.48 0.741162 10.3136
45 3.56 0.716925 10.796
46 3.64 0.711113 11.2962
47 3.72 0.684765 11.7992
48 3.8 0.653628 12.3003
49 3.88 0.676702 12.8411
50 3.96 0.718775 13.4395
51 4.04 0.732289 14.074
52 4.12 0.762471 14.761
53 4.2 0.775013 15.4868
54 4.28 0.78674 16.2519
55 4.36 0.814856 17.0742
56 4.44 0.842895 17.9563
57 4.52 0.872332 18.9024
58 4.6 0.893954 19.9066
59 4.68 0.925784 20.983
60 4.76 0.952016 22.1281
61 4.84 0.980669 23.3476
62 4.92 1.0035 24.6372
63 5 1.03809 26.0149
64 5.08 1.07232 27.4839
65 5.16 1.1056 29.0466
66 5.24 1.1545 30.7294
67 5.32 1.18959 32.5167
68 5.4 1.21425 34.3964
69 5.48 1.20552 36.3182
70 5.56 1.19936 38.2865
71 5.64 1.15967 40.2447
72 5.72 1.13302 42.2126
73 5.8 1.09513 44.1683
74 5.88 1.05967 46.1133
75 5.96 1.03202 48.0593
76 6.04 1.00767 50.0108
77 6.12 0.98873 51.9767
78 6.2 0.982383 53.9814
79 6.28 0.973904 56.0204
80 6.36 0.968099 58.0992
81 6.44 0.963055 60.2195
82 6.52 0.928136 62.314
83 6.6 0.909808 64.4179
84 6.68 0.910936 66.5757
85 6.76 0.91474 68.7947
86 6.84 0.907336 71.0482
87 6.92 0.907765 73.3559
88 7 0.906421 75.7136
89 7.08 0.904913 78.1216
90 7.16 0.912717 80.6055
91 7.24 0.917528 83.1586
92 7.32 0.934451 85.8166
93 7.4 0.94859 88.5742
94 7.48 0.972196 91.4617
95 7.56 0.994583 94.4793
96 7.64 1.01228 97.616
97 7.72 1.04053 100.908
98 7.8 1.06004 104.332
99 7.88 1.08177 107.898
100 7.96 1.10207 111.604
124300 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000335498 9.25926e-05
30 2.36 0.00839215 0.00257407
31 2.44 0.087942 0.0303704
32 2.52 0.62102 0.239741
33 2.6 2.01082 0.961389
34 2.68 2.78798 2.02446
35 2.76 3.30093 3.35939
36 2.84 3.1153 4.69333
37 2.92 2.53318 5.83998
38 3 1.96757 6.78007
39 3.08 1.55675 7.56407
40 3.16 1.2666 8.23552
41 3.24 1.07122 8.8325
42 3.32 0.899259 9.3587
43 3.4 0.7887 9.84272
44 3.48 0.734192 10.3147
45 3.56 0.726916 10.8038
46 3.64 0.702635 11.298
47 3.72 0.680252 11.7978
48 3.8 0.659667 12.3035
49 3.88 0.675497 12.8433
50 3.96 0.717462 13.4406
51 4.04 0.734191 14.0767
52 4.12 0.755484 14.7575
53 4.2 0.773984 15.4823
54 4.28 0.797233 16.2576
55 4.36 0.811535 17.0766
56 4.44 0.834508 17.9499
57 4.52 0.866578 18.8898
58 4.6 0.902164 19.9032
59 4.68 0.923284 20.9767
60 4.76 0.955173 22.1256
61 4.84 0.977854 23.3416
62 4.92 1.0085 24.6376
63 5 1.02764 26.0014
64 5.08 1.07604 27.4755
65 5.16 1.11346 29.0493
66 5.24 1.15821 30.7376
67 5.32 1.19007 32.5256
68 5.4 1.20614 34.3927
69 5.48 1.2114 36.3239
70 5.56 1.19489 38.2848
71 5.64 1.16507 40.2522
72 5.72 1.13027 42.2153
73 5.8 1.09401 44.169
74 5.88 1.06267 46.1195
75 5.96 1.03268 48.0668
76 6.04 1.00492 50.013
77 6.12 0.993518 51.9884
78 6.2 0.980686 53.9896
79 6.28 0.973267 56.0272
80 6.36 0.966849 58.1033
81 6.44 0.960986 60.2191
82 6.52 0.926568 62.3101
83 6.6 0.914597 64.425
84 6.68 0.908583 66.5773
85 6.76 0.912228 68.7902
86 6.84 0.906352 71.0413
87 6.92 0.90212 73.3345
88 7 0.90756 75.6953
89 7.08 0.902672 78.0973
90 7.16 0.914466 80.586
91 7.24 0.923724 83.1563
92 7.32 0.933442 85.8115
93 7.4 0.953075 88.582
94 7.48 0.972844 91.4715
95 7.56 0.992337 94.4823
96 7.64 1.0094 97.61
97 7.72 1.04195 100.907
98 7.8 1.05998 104.33
99 7.88 1.08713 107.913
100 7.96 1.10073 111.616
124400 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000603896 0.000166667
30 2.36 0.0093942 0.00294444
31 2.44 0.0824346 0.029
32 2.52 0.614154 0.236056
33 2.6 2.03089 0.964907
34 2.68 2.80624 2.03494
35 2.76 3.27685 3.36013
36 2.84 3.10414 4.6893
37 2.92 2.5324 5.83559
38 3 1.95947 6.77181
39 3.08 1.55917 7.55704
40 3.16 1.2848 8.23813
41 3.24 1.06454 8.83139
42 3.32 0.905715 9.36137
43 3.4 0.782333 9.84148
44 3.48 0.734998 10.314
45 3.56 0.720916 10.7991
46 3.64 0.712745 11.3004
47 3.72 0.685596 11.8041
48 3.8 0.651285 12.3033
49 3.88 0.6742 12.8421
50 3.96 0.710678 13.4338
51 4.04 0.740026 14.075
52 4.12 0.754086 14.7545
53 4.2 0.781894 15.4867
54 4.28 0.793081 16.2579
55 4.36 0.812195 17.0776
56 4.44 0.833959 17.9503
57 4.52 0.865554 18.8891
58 4.6 0.898191 19.898
59 4.68 0.926198 20.9749
60 4.76 0.95214 22.1202
61 4.84 0.986491 23.3469
62 4.92 1.00721 24.6412
63 5 1.0341 26.0136
64 5.08 1.06889 27.478
65 5.16 1.10874 29.0451
66 5.24 1.15394 30.7271
67 5.32 1.19261 32.519
68 5.4 1.21088 34.3934
69 5.48 1.21632 36.3325
70 5.56 1.19425 38.2923
71 5.64 1.16149 40.2536
72 5.72 1.13111 42.2183
73 5.8 1.09375 44.1715
74 5.88 1.05976 46.1166
75 5.96 1.02733 48.0538
76 6.04 1.01384 50.0173
77 6.12 0.989215 51.9841
78 6.2 0.97593 53.9756
79 6.28 0.970286 56.007
80 6.36 0.971885 58.0939
81 6.44 0.963282 60.2148
82 6.52 0.928374 62.3098
83 6.6 0.914661 64.4249
84 6.68 0.914813 66.5919
85 6.76 0.910091 68.7997
86 6.84 0.904466 71.0461
87 6.92 0.904509 73.3454
88 7 0.900861 75.6887
89 7.08 0.906972 78.1021
90 7.16 0.914078 80.5898
91 7.24 0.922892 83.1578
92 7.32 0.935864 85.8199
93 7.4 0.951725 88.5865
94 7.48 0.966983 91.4586
95 7.56 0.993838 94.4739
96 7.64 1.01688 97.6248
97 7.72 1.03957 100.914
98 7.8 1.05843 104.332
99 7.88 1.08526 107.91
100 7.96 1.09883 111.606
124500 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000872295 0.000240741
30 2.36 0.00814164 0.00264815
31 2.44 0.0836064 0.0290741
32 2.52 0.618219 0.2375
33 2.6 2.01541 0.960796
34 2.68 2.81289 2.03337
35 2.76 3.28898 3.36346
36 2.84 3.1099 4.69509
37 2.92 2.53755 5.84372
38 3 1.95307 6.77689
39 3.08 1.55568 7.56035
40 3.16 1.28082 8.23933
41 3.24 1.06583 8.83331
42 3.32 0.895588 9.35737
43 3.4 0.784747 9.83896
44 3.48 0.736064 10.3122
45 3.56 0.719154 10.796
46 3.64 0.712271 11.297
47 3.72 0.67874 11.7957
48 3.8 0.661672 12.3029
49 3.88 0.674779 12.8422
50 3.96 0.713547 13.4362
51 4.04 0.735538 14.0735
52 4.12 0.755648 14.7544
53 4.2 0.772798 15.4781
54 4.28 0.793805 16.2501
55 4.36 0.813296 17.0708
56 4.44 0.845036 17.9551
57 4.52 0.865315 18.8936
58 4.6 0.902296 19.9072
59 4.68 0.929798 20.9883
60 4.76 0.951847 22.1332
61 4.84 0.982247 23.3547
62 4.92 1.00685 24.6485
63 5 1.02556 26.0096
64 5.08 1.07156 27.4776
65 5.16 1.10811 29.0439
66 5.24 1.15739 30.7309
67 5.32 1.19224 32.5222
68 5.4 1.20975 34.3949
69 5.48 1.20826 36.3211
70 5.56 1.19211 38.2774
71 5.64 1.16814 40.25
72 5.72 1.12614 42.206
73 5.8 1.09801 44.1668
74 5.88 1.06357 46.1189
75 5.96 1.03117 48.0634
76 6.04 1.00723 50.014
77 6.12 0.988432 51.9793
78 6.2 0.979497 53.9781
79 6.28 0.97409 56.0175
80 6.36 0.970488 58.1014
81 6.44 0.955224 60.2045
82 6.52 0.929383 62.3018
83 6.6 0.916263 64.4206
84 6.68 0.914829 66.5876
85 6.76 0.913992 68.8049
86 6.84 0.905197 71.0531
87 6.92 0.907008 73.3587
88 7 0.900605 75.7014
89 7.08 0.903054 78.1044
90 7.16 0.913989 80.5918
91 7.24 0.920057 83.152
92 7.32 0.938188 85.8206
93 7.4 0.953177 88.5914
94 7.48 0.969714 91.4716
95 7.56 0.992208 94.482
96 7.64 1.01854 97.6381
97 7.72 1.03938 100.926
98 7.8 1.05588 104.337
99 7.88 1.08092 107.9
100 7.96 1.09621 111.587
124600 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000738096 0.000203704
30 2.36 0.0082669 0.00264815
31 2.44 0.0847782 0.0294444
32 2.52 0.623437 0.23963
33 2.6 2.01613 0.963185
34 2.68 2.81192 2.03539
35 2.76 3.29127 3.36641
36 2.84 3.09783 4.69287
37 2.92 2.53383 5.83981
38 3 1.96342 6.77793
39 3.08 1.55057 7.55881
40 3.16 1.28138 8.23809
41 3.24 1.06254 8.83024
42 3.32 0.896474 9.35481
43 3.4 0.784325 9.83615
44 3.48 0.741825 10.3131
45 3.56 0.722925 10.7995
46 3.64 0.707559 11.2971
47 3.72 0.674934 11.793
48 3.8 0.660223 12.2991
49 3.88 0.681545 12.8438
50 3.96 0.713236 13.4375
51 4.04 0.732802 14.0725
52 4.12 0.757888 14.7554
53 4.2 0.770188 15.4767
54 4.28 0.795652 16.2504
55 4.36 0.814471 17.0723
56 4.44 0.845656 17.9573
57 4.52 0.867961 18.8987
58 4.6 0.902048 19.912
59 4.68 0.928667 20.9918
60 4.76 0.956143 22.1418
61 4.84 0.979329 23.3597
62 4.92 1.00455 24.6506
63 5 1.0303 26.0179
64 5.08 1.0681 27.4812
65 5.16 1.10743 29.0465
66 5.24 1.15234 30.7261
67 5.32 1.18062 32.5
68 5.4 1.21476 34.3804
69 5.48 1.21537 36.3179
70 5.56 1.19636 38.2813
71 5.64 1.16513 40.2487
72 5.72 1.13111 42.2134
73 5.8 1.09602 44.1706
74 5.88 1.05552 46.1079
75 5.96 1.0325 48.0549
76 6.04 1.0092 50.0094
77 6.12 0.988796 51.9754
78 6.2 0.983862 53.9831
79 6.28 0.974859 56.0241
80 6.36 0.966314 58.0991
81 6.44 0.959985 60.2126
82 6.52 0.928464 62.3079
83 6.6 0.917008 64.4284
84 6.68 0.911084 66.5866
85 6.76 0.909748 68.7935
86 6.84 0.91099 71.0561
87 6.92 0.905529 73.358
88 7 0.903146 75.7073
89 7.08 0.906005 78.1181
90 7.16 0.908586 80.5908
91 7.24 0.9221 83.1567
92 7.32 0.93477 85.8156
93 7.4 0.954566 88.5905
94 7.48 0.971416 91.4757
95 7.56 0.990103 94.4797
96 7.64 1.01293 97.6184
97 7.72 1.03726 100.9
98 7.8 1.0621 104.33
99 7.88 1.08332 107.901
100 7.96 1.0987 111.597
124700 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0 0
28 2.2 0 0
29 2.28 0.000603896 0.000166667
30 2.36 0.00914369 0.00287037
31 2.44 0.0850711 0.0297593
32 2.52 0.62904 0.241833
33 2.6 2.01345 0.964426
34 2.68 2.79366 2.02967
35 2.76 3.29017 3.36024
36 2.84 3.10587 4.69015
37 2.92 2.53628 5.8382
38 3 1.97195 6.78039
39 3.08 1.5523 7.56215
40 3.16 1.28103 8.24124
41 3.24 1.06686 8.8358
42 3.32 0.901031 9.36304
43 3.4 0.777626 9.84026
44 3.48 0.732319 10.3111
45 3.56 0.722925 10.7975
46 3.64 0.709954 11.2968
47 3.72 0.680378 11.7967
48 3.8 0.665344 12.3067
49 3.88 0.672253 12.844
50 3.96 0.708898 13.4341
51 4.04 0.738466 14.074
52 4.12 0.752299 14.7519
53 4.2 0.770069 15.473
54 4.28 0.794719 16.2458
55 4.36 0.816269 17.0696
56 4.44 0.841639 17.9504
57 4.52 0.874927 18.8993
58 4.6 0.895487 19.9052
59 4.68 0.931327 20.9881
60 4.76 0.953017 22.1344
61 4.84 0.98253 23.3562
62 4.92 1.00479 24.6474
63 5 1.03258 26.0178
64 5.08 1.07352 27.4885
65 5.16 1.11132 29.0593
66 5.24 1.1506 30.7364
67 5.32 1.18308 32.5139
68 5.4 1.20585 34.3806
69 5.48 1.21724 36.3211
70 5.56 1.19144 38.2764
71 5.64 1.1646 40.2429
72 5.72 1.13464 42.2137
73 5.8 1.09564 44.1703
74 5.88 1.06196 46.1194
75 5.96 1.02935 48.0605
76 6.04 1.00876 50.0141
77 6.12 0.987641 51.9778
78 6.2 0.977664 53.9728
79 6.28 0.975982 56.0162
80 6.36 0.967297 58.0932
81 6.44 0.962188 60.2116
82 6.52 0.93086 62.3123
83 6.6 0.911482 64.42
84 6.68 0.914243 66.5857
85 6.76 0.909045 68.7909
86 6.84 0.908679 71.0478
87 6.92 0.903438 73.3444
88 7 0.905645 75.7001
89 7.08 0.908072 78.1165
90 7.16 0.910628 80.5948
91 7.24 0.92198 83.1603
92 7.32 0.938468 85.8297
93 7.4 0.952196 88.5977
94 7.48 0.970855 91.4813
95 7.56 0.990475 94.4864
96 7.64 1.01591 97.6343
97 7.72 1.03719 100.916
98 7.8 1.05561 104.325
99 7.88 1.08092 107.888
100 7.96 1.10122 111.592
124800 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
