# Time-averaged data for fix rdf3_out
# TimeStep Number-of-rows
# Row c_rdf3[1] c_rdf3[2] c_rdf3[3]
370000 100
73 5.8 1.06892 40.0029
74 5.88 1.06331 41.8037
75 5.96 1.04969 43.6302
76 6.04 1.0406 45.4898
77 6.12 1.02843 47.3766
78 6.2 1.01408 49.2861
79 6.28 1.00615 51.2298
80 6.36 0.996947 53.2052
81 6.44 0.992295 55.2211
82 6.52 0.9756 57.2526
83 6.6 0.96295 59.3073
84 6.68 0.954477 61.3936
85 6.76 0.950369 63.521
86 6.84 0.949778 65.6977
87 6.92 0.944335 67.9128
88 7 0.946259 70.184
89 7.08 0.948745 72.5136
90 7.16 0.950906 74.9015
91 7.24 0.957956 77.3612
92 7.32 0.964203 79.8919
93 7.4 0.980245 82.5213
94 7.48 0.980431 85.2084
95 7.56 0.990992 87.9828
96 7.64 0.998832 90.8386
97 7.72 1.00771 93.7805
98 7.8 1.02223 96.827
99 7.88 1.02213 99.9359
100 7.96 1.02829 103.127
391100 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.00941995 0.00207407
28 2.2 0.0661521 0.0177593
29 2.28 0.186521 0.0652593
30 2.36 0.405465 0.175889
31 2.44 0.764091 0.398741
32 2.52 1.36151 0.822296
33 2.6 1.95191 1.46869
34 2.68 2.08924 2.20378
35 2.76 2.15092 3.00643
36 2.84 2.06201 3.82115
37 2.92 1.88195 4.6072
38 3 1.67556 5.34593
39 3.08 1.51095 6.04807
40 3.16 1.35539 6.71107
41 3.24 1.23397 7.34563
42 3.32 1.12968 7.95559
43 3.4 1.04336 8.54643
44 3.48 0.977807 9.1265
45 3.56 0.923797 9.70002
46 3.64 0.885294 10.2746
47 3.72 0.849867 10.8507
48 3.8 0.821452 11.4318
49 3.88 0.801413 12.0228
50 3.96 0.809957 12.645
51 4.04 0.802542 13.2866
52 4.12 0.796511 13.9489
53 4.2 0.807605 14.6468
54 4.28 0.812347 15.3757
55 4.36 0.826005 16.1449
56 4.44 0.836473 16.9526
57 4.52 0.870224 17.8235
58 4.6 0.894747 18.751
59 4.68 0.923899 19.7422
60 4.76 0.947098 20.7934
61 4.84 0.968288 21.9045
62 4.92 0.990749 23.0793
63 5 1.02177 24.3305
64 5.08 1.04056 25.6459
65 5.16 1.0634 27.0329
66 5.24 1.07882 28.4839
67 5.32 1.08112 29.9827
68 5.4 1.08834 31.5373
69 5.48 1.09748 33.1517
70 5.56 1.09683 34.8127
71 5.64 1.09068 36.5121
72 5.72 1.07904 38.2415
73 5.8 1.07156 40.0073
74 5.88 1.06375 41.8089
75 5.96 1.04764 43.6318
76 6.04 1.03307 45.4779
77 6.12 1.02833 47.3646
78 6.2 1.02382 49.2924
79 6.28 1.00669 51.2372
80 6.36 0.998367 53.2153
81 6.44 0.99173 55.2301
82 6.52 0.970815 57.2517
83 6.6 0.958298 59.2964
84 6.68 0.956908 61.3881
85 6.76 0.95161 63.5182
86 6.84 0.953269 65.7029
87 6.92 0.947145 67.9246
88 7 0.943173 70.1884
89 7.08 0.949062 72.5187
90 7.16 0.951821 74.909
91 7.24 0.958843 77.3709
92 7.32 0.964853 79.9034
93 7.4 0.972527 82.5121
94 7.48 0.982849 85.2057
95 7.56 0.988366 87.9728
96 7.64 0.996151 90.821
97 7.72 1.01303 93.7784
98 7.8 1.01651 96.8078
99 7.88 1.02481 99.9249
100 7.96 1.03147 103.126
391200 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.00731728 0.00161111
28 2.2 0.0669332 0.0174815
29 2.28 0.186084 0.0648704
30 2.36 0.400918 0.174259
31 2.44 0.778504 0.401315
32 2.52 1.36145 0.824852
33 2.6 1.91668 1.45957
34 2.68 2.10797 2.20126
35 2.76 2.15161 3.00417
36 2.84 2.04748 3.81315
37 2.92 1.88035 4.59854
38 3 1.67216 5.33576
39 3.08 1.51976 6.042
40 3.16 1.38613 6.72004
41 3.24 1.24258 7.35902
42 3.32 1.13122 7.96981
43 3.4 1.02793 8.55191
44 3.48 0.978151 9.13219
45 3.56 0.920427 9.70361
46 3.64 0.889259 10.2808
47 3.72 0.844021 10.8529
48 3.8 0.812367 11.4276
49 3.88 0.800559 12.0179
50 3.96 0.802556 12.6344
51 4.04 0.79916 13.2734
52 4.12 0.802636 13.9408
53 4.2 0.808634 14.6395
54 4.28 0.813751 15.3697
55 4.36 0.841119 16.1529
56 4.44 0.846406 16.9703
57 4.52 0.865858 17.8368
58 4.6 0.890816 18.7602
59 4.68 0.915527 19.7424
60 4.76 0.939373 20.785
61 4.84 0.9679 21.8957
62 4.92 0.991451 23.0713
63 5 1.01994 24.3204
64 5.08 1.03862 25.6333
65 5.16 1.06717 27.0251
66 5.24 1.08057 28.4785
67 5.32 1.08823 29.9872
68 5.4 1.09548 31.552
69 5.48 1.0897 33.155
70 5.56 1.09348 34.8108
71 5.64 1.09178 36.512
72 5.72 1.0835 38.2485
73 5.8 1.07403 40.0184
74 5.88 1.05796 41.8101
75 5.96 1.05256 43.6416
76 6.04 1.03678 45.4944
77 6.12 1.02796 47.3804
78 6.2 1.0199 49.3008
79 6.28 1.00212 51.2367
80 6.36 0.995601 53.2094
81 6.44 0.989506 55.2197
82 6.52 0.971696 57.2431
83 6.6 0.957794 59.2868
84 6.68 0.955612 61.3756
85 6.76 0.956888 63.5175
86 6.84 0.945326 65.684
87 6.92 0.949916 67.9122
88 7 0.948782 70.1895
89 7.08 0.949574 72.5211
90 7.16 0.953945 74.9166
91 7.24 0.958331 77.3773
92 7.32 0.966045 79.9129
93 7.4 0.969213 82.5126
94 7.48 0.98264 85.2058
95 7.56 0.987698 87.9709
96 7.64 1.00026 90.8309
97 7.72 1.00643 93.7691
98 7.8 1.01346 96.7894
99 7.88 1.02803 99.9163
100 7.96 1.03486 103.128
391300 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.0100928 0.00222222
28 2.2 0.0632624 0.0172222
29 2.28 0.181067 0.0633333
30 2.36 0.403157 0.173333
31 2.44 0.767837 0.397278
32 2.52 1.36496 0.821907
33 2.6 1.93793 1.46367
34 2.68 2.11292 2.20709
35 2.76 2.13856 3.00513
36 2.84 2.04641 3.81369
37 2.92 1.89365 4.60463
38 3 1.67871 5.34474
39 3.08 1.51414 6.04837
40 3.16 1.3669 6.717
41 3.24 1.22864 7.34881
42 3.32 1.13444 7.96135
43 3.4 1.03803 8.54917
44 3.48 0.966632 9.12261
45 3.56 0.927168 9.69822
46 3.64 0.885265 10.2728
47 3.72 0.845606 10.846
48 3.8 0.818441 11.4249
49 3.88 0.803246 12.0173
50 3.96 0.803038 12.6342
51 4.04 0.799206 13.2731
52 4.12 0.801834 13.9399
53 4.2 0.809534 14.6394
54 4.28 0.820767 15.3759
55 4.36 0.833443 16.152
56 4.44 0.85028 16.9731
57 4.52 0.866635 17.8404
58 4.6 0.892353 18.7653
59 4.68 0.915942 19.748
60 4.76 0.940124 20.7915
61 4.84 0.964705 21.8985
62 4.92 0.993232 23.0762
63 5 1.01812 24.323
64 5.08 1.03831 25.6356
65 5.16 1.06656 27.0266
66 5.24 1.08107 28.4806
67 5.32 1.08297 29.9821
68 5.4 1.09564 31.5471
69 5.48 1.09695 33.1607
70 5.56 1.09281 34.8155
71 5.64 1.08528 36.5066
72 5.72 1.08355 38.2432
73 5.8 1.07221 40.01
74 5.88 1.05821 41.8022
75 5.96 1.05355 43.6354
76 6.04 1.03982 45.4936
77 6.12 1.02499 47.3741
78 6.2 1.01832 49.2916
79 6.28 1.00719 51.2374
80 6.36 0.997152 53.2131
81 6.44 0.985458 55.2151
82 6.52 0.974924 57.2453
83 6.6 0.959044 59.2916
84 6.68 0.954621 61.3783
85 6.76 0.953314 63.5122
86 6.84 0.95171 65.6933
87 6.92 0.945472 67.9111
88 7 0.947609 70.1856
89 7.08 0.951701 72.5224
90 7.16 0.951673 74.9122
91 7.24 0.957682 77.3712
92 7.32 0.966546 79.9081
93 7.4 0.971008 82.5127
94 7.48 0.982654 85.2059
95 7.56 0.98955 87.9762
96 7.64 0.998877 90.8322
97 7.72 1.01248 93.788
98 7.8 1.01593 96.8157
99 7.88 1.02424 99.9311
100 7.96 1.03146 103.132
391400 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.00899941 0.00198148
28 2.2 0.06295 0.0169074
29 2.28 0.180703 0.0629259
30 2.36 0.404515 0.173296
31 2.44 0.762377 0.395648
32 2.52 1.36895 0.821519
33 2.6 1.94213 1.46467
34 2.68 2.11192 2.20774
35 2.76 2.15171 3.01069
36 2.84 2.0435 3.81809
37 2.92 1.88652 4.60606
38 3 1.67598 5.34496
39 3.08 1.50856 6.046
40 3.16 1.36909 6.7157
41 3.24 1.23563 7.35111
42 3.32 1.12601 7.95909
43 3.4 1.03931 8.54763
44 3.48 0.973437 9.12511
45 3.56 0.924961 9.69935
46 3.64 0.889374 10.2766
47 3.72 0.841535 10.8471
48 3.8 0.826661 11.4318
49 3.88 0.799102 12.0211
50 3.96 0.808342 12.642
51 4.04 0.792119 13.2754
52 4.12 0.800609 13.9411
53 4.2 0.807669 14.639
54 4.28 0.822315 15.3769
55 4.36 0.824991 16.1451
56 4.44 0.85099 16.9669
57 4.52 0.869207 17.8367
58 4.6 0.890227 18.7595
59 4.68 0.913612 19.7397
60 4.76 0.935535 20.778
61 4.84 0.970547 21.8917
62 4.92 0.993513 23.0698
63 5 1.0221 24.3215
64 5.08 1.04349 25.6406
65 5.16 1.0624 27.0262
66 5.24 1.08058 28.4796
67 5.32 1.08765 29.9875
68 5.4 1.09224 31.5476
69 5.48 1.09781 33.1625
70 5.56 1.09417 34.8194
71 5.64 1.08982 36.5176
72 5.72 1.08034 38.249
73 5.8 1.07032 40.0127
74 5.88 1.06359 41.8141
75 5.96 1.05541 43.6505
76 6.04 1.03189 45.4945
77 6.12 1.02722 47.3791
78 6.2 1.01009 49.2811
79 6.28 1.00819 51.2288
80 6.36 0.996498 53.2032
81 6.44 0.989506 55.2135
82 6.52 0.974915 57.2436
83 6.6 0.962767 59.2979
84 6.68 0.951164 61.377
85 6.76 0.953488 63.5113
86 6.84 0.950425 65.6895
87 6.92 0.946016 67.9085
88 7 0.947455 70.1826
89 7.08 0.952176 72.5206
90 7.16 0.951408 74.9098
91 7.24 0.955771 77.3639
92 7.32 0.965749 79.8987
93 7.4 0.977994 82.522
94 7.48 0.987066 85.2273
95 7.56 0.989649 87.9979
96 7.64 0.998605 90.8531
97 7.72 1.00368 93.7832
98 7.8 1.01173 96.7984
99 7.88 1.02673 99.9213
100 7.96 1.03645 103.138
391500 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.0103451 0.00227778
28 2.2 0.068339 0.0184815
29 2.28 0.180631 0.0644815
30 2.36 0.400646 0.173796
31 2.44 0.770441 0.3985
32 2.52 1.3599 0.821556
33 2.6 1.93916 1.46372
34 2.68 2.10618 2.20478
35 2.76 2.14482 3.00515
36 2.84 2.05273 3.8162
37 2.92 1.87002 4.59728
38 3 1.69287 5.34363
39 3.08 1.52024 6.05009
40 3.16 1.35433 6.71257
41 3.24 1.24107 7.35078
42 3.32 1.13427 7.96322
43 3.4 1.03159 8.54739
44 3.48 0.971346 9.12363
45 3.56 0.931344 9.70183
46 3.64 0.88672 10.2774
47 3.72 0.847846 10.8521
48 3.8 0.817682 11.4305
49 3.88 0.80641 12.0252
50 3.96 0.800869 12.6404
51 4.04 0.801221 13.281
52 4.12 0.797357 13.944
53 4.2 0.812748 14.6463
54 4.28 0.816826 15.3792
55 4.36 0.830221 16.1523
56 4.44 0.845352 16.9686
57 4.52 0.864525 17.8339
58 4.6 0.89598 18.7626
59 4.68 0.910108 19.739
60 4.76 0.939606 20.7819
61 4.84 0.972209 21.8975
62 4.92 0.990717 23.0722
63 5 1.01421 24.3142
64 5.08 1.04864 25.6398
65 5.16 1.06707 27.0316
66 5.24 1.07633 28.4792
67 5.32 1.08667 29.9858
68 5.4 1.09538 31.5504
69 5.48 1.09505 33.1612
70 5.56 1.09027 34.8122
71 5.64 1.08782 36.5072
72 5.72 1.08367 38.244
73 5.8 1.07393 40.0137
74 5.88 1.06013 41.8091
75 5.96 1.04707 43.6311
76 6.04 1.03767 45.4854
77 6.12 1.02752 47.3706
78 6.2 1.01796 49.2874
79 6.28 1.01225 51.2429
80 6.36 0.994087 53.2126
81 6.44 0.989469 55.2227
82 6.52 0.972443 57.2477
83 6.6 0.964815 59.3064
84 6.68 0.958154 61.4007
85 6.76 0.948516 63.5239
86 6.84 0.948332 65.6973
87 6.92 0.948977 67.9233
88 7 0.945518 70.1928
89 7.08 0.946822 72.5176
90 7.16 0.950081 74.9034
91 7.24 0.957581 77.3622
92 7.32 0.961706 79.8864
93 7.4 0.974784 82.5011
94 7.48 0.983316 85.1961
95 7.56 0.989973 87.9676
96 7.64 1.00181 90.832
97 7.72 1.00888 93.7773
98 7.8 1.01969 96.8162
99 7.88 1.02487 99.9335
100 7.96 1.03096 103.133
391600 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.010261 0.00225926
28 2.2 0.0619347 0.0169444
29 2.28 0.186012 0.0643148
30 2.36 0.396574 0.172519
31 2.44 0.76771 0.396426
32 2.52 1.37681 0.824741
33 2.6 1.93374 1.46511
34 2.68 2.11055 2.2077
35 2.76 2.14417 3.00783
36 2.84 2.05705 3.82059
37 2.92 1.86577 4.59989
38 3 1.67653 5.33904
39 3.08 1.5084 6.04
40 3.16 1.36712 6.70874
41 3.24 1.23966 7.34622
42 3.32 1.13057 7.95667
43 3.4 1.04277 8.54717
44 3.48 0.967912 9.12137
45 3.56 0.929495 9.69843
46 3.64 0.890543 10.2764
47 3.72 0.848529 10.8516
48 3.8 0.827342 11.4369
49 3.88 0.803572 12.0294
50 3.96 0.803689 12.6468
51 4.04 0.801986 13.288
52 4.12 0.801923 13.9548
53 4.2 0.802504 14.6483
54 4.28 0.811192 15.3762
55 4.36 0.832787 16.1516
56 4.44 0.843971 16.9666
57 4.52 0.865858 17.8332
58 4.6 0.894568 18.7604
59 4.68 0.913819 19.7409
60 4.76 0.944645 20.7893
61 4.84 0.961639 21.8928
62 4.92 0.988234 23.0646
63 5 1.01944 24.313
64 5.08 1.04577 25.635
65 5.16 1.05966 27.017
66 5.24 1.08178 28.472
67 5.32 1.08437 29.9754
68 5.4 1.09861 31.5446
69 5.48 1.09756 33.1592
70 5.56 1.0906 34.8106
71 5.64 1.08929 36.508
72 5.72 1.08174 38.2417
73 5.8 1.07409 40.0116
74 5.88 1.06472 41.8148
75 5.96 1.05046 43.6426
76 6.04 1.04191 45.5046
77 6.12 1.03092 47.396
78 6.2 1.01544 49.308
79 6.28 1.00315 51.246
80 6.36 0.999405 53.2262
81 6.44 0.982879 55.223
82 6.52 0.970762 57.2444
83 6.6 0.965623 59.3048
84 6.68 0.952765 61.3874
85 6.76 0.958716 63.5334
86 6.84 0.946425 65.7024
87 6.92 0.949111 67.9287
88 7 0.944021 70.1946
89 7.08 0.945834 72.517
90 7.16 0.949129 74.9005
91 7.24 0.953895 77.3497
92 7.32 0.966108 79.8855
93 7.4 0.972775 82.4948
94 7.48 0.982383 85.1872
95 7.56 0.991852 87.9641
96 7.64 1.00337 90.8329
97 7.72 1.00441 93.7651
98 7.8 1.01647 96.7944
99 7.88 1.0235 99.9076
100 7.96 1.03668 103.125
391700 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.0100087 0.0022037
28 2.2 0.0628719 0.0171111
29 2.28 0.182303 0.063537
30 2.36 0.395691 0.1715
31 2.44 0.768599 0.395667
32 2.52 1.37175 0.822407
33 2.6 1.95029 1.46826
34 2.68 2.09608 2.20576
35 2.76 2.15266 3.00906
36 2.84 2.05906 3.82261
37 2.92 1.86665 4.60228
38 3 1.67993 5.34293
39 3.08 1.49561 6.03794
40 3.16 1.37757 6.7118
41 3.24 1.2344 7.34657
42 3.32 1.12148 7.95211
43 3.4 1.04634 8.54463
44 3.48 0.983426 9.12804
45 3.56 0.920367 9.69943
46 3.64 0.893653 10.2794
47 3.72 0.848228 10.8544
48 3.8 0.822891 11.4365
49 3.88 0.803773 12.0293
50 3.96 0.802677 12.6459
51 4.04 0.789687 13.2772
52 4.12 0.799673 13.9421
53 4.2 0.810327 14.6424
54 4.28 0.816661 15.3752
55 4.36 0.829466 16.1476
56 4.44 0.853521 16.9718
57 4.52 0.86088 17.8333
58 4.6 0.894247 18.7602
59 4.68 0.914975 19.7419
60 4.76 0.946331 20.7922
61 4.84 0.96761 21.9026
62 4.92 0.992451 23.0794
63 5 1.01684 24.3246
64 5.08 1.04108 25.6406
65 5.16 1.05998 27.0231
66 5.24 1.07268 28.4659
67 5.32 1.0854 29.9707
68 5.4 1.0988 31.5402
69 5.48 1.10011 33.1585
70 5.56 1.08928 34.808
71 5.64 1.08204 36.494
72 5.72 1.08115 38.2267
73 5.8 1.07482 39.9979
74 5.88 1.06276 41.7978
75 5.96 1.05455 43.6327
76 6.04 1.04461 45.4995
77 6.12 1.02492 47.3799
78 6.2 1.01665 49.2942
79 6.28 1.01459 51.2542
80 6.36 0.999003 53.2337
81 6.44 0.987145 55.2391
82 6.52 0.970611 57.2603
83 6.6 0.961439 59.3117
84 6.68 0.957154 61.4039
85 6.76 0.948367 63.5268
86 6.84 0.944356 65.691
87 6.92 0.950398 67.9204
88 7 0.948982 70.1981
89 7.08 0.945947 72.5208
90 7.16 0.952743 74.9134
91 7.24 0.955763 77.3674
92 7.32 0.963131 79.8953
93 7.4 0.974259 82.5087
94 7.48 0.979708 85.1937
95 7.56 0.987909 87.9595
96 7.64 0.997822 90.8125
97 7.72 1.00524 93.7472
98 7.8 1.01726 96.7788
99 7.88 1.02313 99.8908
100 7.96 1.03653 103.108
391800 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 9.08318e-05 1.85185e-05
27 2.12 0.00967227 0.00214815
28 2.2 0.0654492 0.0176667
29 2.28 0.182957 0.0642593
30 2.36 0.397999 0.172852
31 2.44 0.757932 0.393907
32 2.52 1.36913 0.819833
33 2.6 1.95874 1.46848
34 2.68 2.09392 2.20522
35 2.76 2.16606 3.01352
36 2.84 2.05287 3.82463
37 2.92 1.87051 4.60591
38 3 1.66947 5.34194
39 3.08 1.51159 6.04439
40 3.16 1.36576 6.71246
41 3.24 1.23206 7.34604
42 3.32 1.13263 7.95759
43 3.4 1.03649 8.54454
44 3.48 0.975685 9.12335
45 3.56 0.927794 9.69935
46 3.64 0.884552 10.2735
47 3.72 0.852654 10.8515
48 3.8 0.810613 11.4249
49 3.88 0.809072 12.0215
50 3.96 0.801809 12.6374
51 4.04 0.808425 13.2838
52 4.12 0.804729 13.9529
53 4.2 0.807048 14.6503
54 4.28 0.825081 15.3906
55 4.36 0.823897 16.1579
56 4.44 0.84748 16.9762
57 4.52 0.86793 17.8449
58 4.6 0.885439 18.7626
59 4.68 0.916097 19.7455
60 4.76 0.93103 20.7788
61 4.84 0.96698 21.8884
62 4.92 0.996449 23.07
63 5 1.01779 24.3164
64 5.08 1.04179 25.6333
65 5.16 1.06377 27.0208
66 5.24 1.07733 28.4698
67 5.32 1.0852 29.9743
68 5.4 1.09512 31.5385
69 5.48 1.09589 33.1506
70 5.56 1.09348 34.8065
71 5.64 1.0906 36.5058
72 5.72 1.07734 38.2325
73 5.8 1.07242 39.9997
74 5.88 1.06737 41.8074
75 5.96 1.05218 43.6382
76 6.04 1.03715 45.4916
77 6.12 1.03186 47.3847
78 6.2 1.01764 49.3009
79 6.28 1.0061 51.2446
80 6.36 0.995994 53.218
81 6.44 0.988931 55.2271
82 6.52 0.97576 57.259
83 6.6 0.96446 59.3169
84 6.68 0.951452 61.3966
85 6.76 0.950096 63.5233
86 6.84 0.949665 65.6997
87 6.92 0.948219 67.924
88 7 0.943149 70.1877
89 7.08 0.948421 72.5165
90 7.16 0.952212 74.9077
91 7.24 0.956225 77.3629
92 7.32 0.962771 79.8899
93 7.4 0.976614 82.5096
94 7.48 0.981167 85.1986
95 7.56 0.993545 87.9802
96 7.64 0.995393 90.8262
97 7.72 1.00988 93.7744
98 7.8 1.01588 96.802
99 7.88 1.02096 99.9074
100 7.96 1.04 103.135
391900 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.0113544 0.0025
28 2.2 0.065293 0.0179815
29 2.28 0.180267 0.0638889
30 2.36 0.408994 0.175481
31 2.44 0.764028 0.398315
32 2.52 1.36883 0.824148
33 2.6 1.92837 1.46274
34 2.68 2.12334 2.20983
35 2.76 2.15151 3.0127
36 2.84 2.04238 3.81967
37 2.92 1.8765 4.60344
38 3 1.68006 5.34415
39 3.08 1.50087 6.04161
40 3.16 1.36398 6.70881
41 3.24 1.24128 7.34713
42 3.32 1.13142 7.95804
43 3.4 1.03931 8.54657
44 3.48 0.975872 9.1255
45 3.56 0.921172 9.69739
46 3.64 0.883439 10.2708
47 3.72 0.847299 10.8451
48 3.8 0.817289 11.4233
49 3.88 0.810679 12.0211
50 3.96 0.805787 12.6401
51 4.04 0.804557 13.2833
52 4.12 0.803638 13.9516
53 4.2 0.81142 14.6527
54 4.28 0.810511 15.38
55 4.36 0.832826 16.1555
56 4.44 0.845083 16.9716
57 4.52 0.868022 17.8403
58 4.6 0.889155 18.7619
59 4.68 0.910867 19.7392
60 4.76 0.938155 20.7804
61 4.84 0.965205 21.888
62 4.92 0.993169 23.0656
63 5 1.02246 24.3178
64 5.08 1.04252 25.6356
65 5.16 1.06336 27.0225
66 5.24 1.08208 28.4779
67 5.32 1.08819 29.9866
68 5.4 1.09514 31.5509
69 5.48 1.09758 33.1655
70 5.56 1.08888 34.8144
71 5.64 1.08662 36.5075
72 5.72 1.07866 38.2363
73 5.8 1.0733 40.0049
74 5.88 1.05987 41.7999
75 5.96 1.05328 43.6326
76 6.04 1.04544 45.5009
77 6.12 1.02627 47.3837
78 6.2 1.01264 49.2905
79 6.28 1.00304 51.2282
80 6.36 1.00038 53.2104
81 6.44 0.988658 55.2189
82 6.52 0.973332 57.2457
83 6.6 0.959626 59.2933
84 6.68 0.958145 61.3876
85 6.76 0.952818 63.5205
86 6.84 0.953495 65.7057
87 6.92 0.946427 67.9257
88 7 0.94254 70.188
89 7.08 0.946988 72.5133
90 7.16 0.953288 74.9072
91 7.24 0.955965 77.3617
92 7.32 0.964196 79.8925
93 7.4 0.973403 82.5035
94 7.48 0.983248 85.1983
95 7.56 0.9934 87.9794
96 7.64 1.00085 90.8411
97 7.72 1.00911 93.787
98 7.8 1.01518 96.8125
99 7.88 1.0249 99.9299
100 7.96 1.03377 103.138
392000 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0 0
26 2.04 0 0
27 2.12 0.00891531 0.00196296
28 2.2 0.0665427 0.0177407
29 2.28 0.190593 0.0662778
30 2.36 0.409198 0.177926
31 2.44 0.75298 0.397537
32 2.52 1.35585 0.819333
33 2.6 1.93133 1.45891
34 2.68 2.09871 2.19733
35 2.76 2.16928 3.00683
36 2.84 2.06689 3.82348
37 2.92 1.87463 4.60648
38 3 1.67976 5.34706
39 3.08 1.49477 6.04169
40 3.16 1.37292 6.71326
41 3.24 1.23952 7.35067
42 3.32 1.12498 7.95809
