# Step Temp Press PE KE TotEng Vol Density
402900 1000.803804954286079 -196.57442148751545119 -290123.34208393993322 13971.187490008871464 -276152.15459393104538 2216496.7288655559532 5.6413336405289111752
402901 1000.8600740946313863 -185.83169221405626104 -290123.78805868851487 13971.973005317440766 -276151.81505337107228 2216496.7288655559532 5.6413336405289111752
402902 1000.9297037633236869 -208.99094886370249924 -290124.20454517519102 13972.945033152816904 -276151.25951202237047 2216496.7288655559532 5.6413336405289111752
402903 1000.9916751017469778 -210.32689824877647311 -290124.58566945354687 13973.8101509549615 -276150.77551849855809 2216496.7288655559532 5.6413336405289111752
402904 1001.0278731167727528 -166.15144033706474147 -290124.86878491379321 13974.315474028462631 -276150.55331088532694 2216496.7288655559532 5.6413336405289111752
402905 1001.0637892669916482 -221.92423102513743061 -290125.13270009093685 13974.816862278730696 -276150.31583781220252 2216496.7288655559532 5.6413336405289111752
402906 1001.1073624472684287 -217.76512458998143984 -290125.37143223441672 13975.425142411328125 -276149.94628982309951 2216496.7288655559532 5.6413336405289111752
402907 1001.1469949829055395 -187.69507747375558893 -290125.6154832446482 13975.978411277163104 -276149.63707196747418 2216496.7288655559532 5.6413336405289111752
402908 1001.1793650479834241 -180.90098516335447698 -290125.83839262905531 13976.430296298012763 -276149.40809633105528 2216496.7288655559532 5.6413336405289111752
402909 1001.2141645552500222 -184.72010521637588454 -290126.01989353599492 13976.916096250184637 -276149.10379728581756 2216496.7288655559532 5.6413336405289111752
402910 1001.2451351755753421 -210.8975319337575911 -290126.20425369765144 13977.348445069310401 -276148.85580862831557 2216496.7288655559532 5.6413336405289111752
402911 1001.2833093414562882 -232.48929852158155995 -290126.37487799150404 13977.881355142350003 -276148.49352284916677 2216496.7288655559532 5.6413336405289111752
402912 1001.3239541321534034 -180.7426444492346036 -290126.51112864643801 13978.448755054811045 -276148.06237359164516 2216496.7288655559532 5.6413336405289111752
402913 1001.3549242759817162 -184.8721665444598159 -290126.63762415654492 13978.881097222052631 -276147.75652693450684 2216496.7288655559532 5.6413336405289111752
402914 1001.3787097232633414 -149.05710680889211517 -290126.65310870285612 13979.213141266909588 -276147.43996743595926 2216496.7288655559532 5.6413336405289111752
402915 1001.3902035745434205 -167.68162630307088534 -290126.64750603464199 13979.373595044584363 -276147.27391099004308 2216496.7288655559532 5.6413336405289111752
402916 1001.3928734099287112 -109.40290764396952738 -290126.45450019836426 13979.410865856856617 -276147.04363434150582 2216496.7288655559532 5.6413336405289111752
402917 1001.3793891782912624 -162.17269914006692488 -290126.12904609454563 13979.22262643627073 -276146.90641965827672 2216496.7288655559532 5.6413336405289111752
402918 1001.3587786726033073 -200.91492918372370013 -290125.82425540266559 13978.934904469382673 -276146.88935093325563 2216496.7288655559532 5.6413336405289111752
402919 1001.3480268408541178 -110.97758208078366238 -290125.42140821751673 13978.784809259426765 -276146.63659895810997 2216496.7288655559532 5.6413336405289111752
402920 1001.3430728351150947 -78.578262345888404639 -290125.05139632709324 13978.715651505764981 -276146.33574482135009 2216496.7288655559532 5.6413336405289111752
402921 1001.3324696302861412 -142.85853491198437837 -290124.67559360788437 13978.567631122621606 -276146.10796248528641 2216496.7288655559532 5.6413336405289111752
402922 1001.328391186874569 -60.75452559774875283 -290124.27791792870266 13978.510696189632654 -276145.76722173905 2216496.7288655559532 5.6413336405289111752
402923 1001.3302626580949664 -94.368023693190735912 -290123.98752027912997 13978.53682186498736 -276145.45069841411896 2216496.7288655559532 5.6413336405289111752
402924 1001.3255195700241984 -120.57311946820146886 -290123.65276012860704 13978.470608514888227 -276145.18215161369881 2216496.7288655559532 5.6413336405289111752
402925 1001.3149172298118401 -31.34212041729124465 -290123.23774792818585 13978.322600201763635 -276144.91514772642404 2216496.7288655559532 5.6413336405289111752
402926 1001.2942564810310841 -121.1557082003755994 -290122.72707568469923 13978.034176842988018 -276144.6928988416912 2216496.7288655559532 5.6413336405289111752
402927 1001.2634309322482977 -82.07479023236521698 -290122.23418641055468 13977.603853217724463 -276144.63033319282113 2216496.7288655559532 5.6413336405289111752
402928 1001.2343860874342454 -76.505999845279532678 -290121.65632545913104 13977.198388160031755 -276144.45793729909929 2216496.7288655559532 5.6413336405289111752
402929 1001.2161327219356508 -43.121389929750485237 -290121.20640296780039 13976.943571790985516 -276144.26283117680578 2216496.7288655559532 5.6413336405289111752
402930 1001.1953282676606705 -185.03237480800589765 -290120.63959970651194 13976.653142308339739 -276143.98645739816129 2216496.7288655559532 5.6413336405289111752
402931 1001.1772290809938113 -80.206289224996098142 -290120.19046650122618 13976.400478270606982 -276143.78998823062284 2216496.7288655559532 5.6413336405289111752
402932 1001.1696449140632694 -123.32538742658363162 -290119.83798967674375 13976.294603555084905 -276143.54338612162974 2216496.7288655559532 5.6413336405289111752
402933 1001.1681692994329751 -113.1014747301789356 -290119.56493486766703 13976.274004024426176 -276143.29093084321357 2216496.7288655559532 5.6413336405289111752
402934 1001.1731743091620501 -135.7134928179022495 -290119.26924187369877 13976.343873792075101 -276142.92536808160366 2216496.7288655559532 5.6413336405289111752
402935 1001.1689211420479069 -64.164516458370684404 -290118.95415090612369 13976.284499722069086 -276142.66965118405642 2216496.7288655559532 5.6413336405289111752
402936 1001.1482204955260613 -60.621012985914724425 -290118.54846571374219 13975.995519392168717 -276142.55294632154983 2216496.7288655559532 5.6413336405289111752
402937 1001.1310464245009371 -124.81367762736924476 -290118.14650599169545 13975.755769937710284 -276142.3907360539888 2216496.7288655559532 5.6413336405289111752
402938 1001.117789156507115 -108.94910173519804175 -290117.69510598445777 13975.570698921961593 -276142.12440706248162 2216496.7288655559532 5.6413336405289111752
402939 1001.1056564543224567 -93.319236548739468162 -290117.27426806383301 13975.40132680712486 -276141.87294125673361 2216496.7288655559532 5.6413336405289111752
402940 1001.1045814037136097 -34.137327555058654127 -290116.94610475318041 13975.386319136747261 -276141.5597856164095 2216496.7288655559532 5.6413336405289111752
402941 1001.1166134293865753 -124.96290469518253019 -290116.83979737572372 13975.554285810863803 -276141.28551156487083 2216496.7288655559532 5.6413336405289111752
402942 1001.1443889782050292 -161.32084031715922379 -290116.96198910183739 13975.94203153910712 -276141.01995756273391 2216496.7288655559532 5.6413336405289111752
402943 1001.1811108665020811 -128.20829737632283241 -290117.15816139080562 13976.454667865873489 -276140.70349352492485 2216496.7288655559532 5.6413336405289111752
402944 1001.2220691034511901 -137.41508542068561383 -290117.56470177968731 13977.026443477479916 -276140.53825830220012 2216496.7288655559532 5.6413336405289111752
402945 1001.2739986943084887 -156.76734285886342946 -290117.99711766873952 13977.751378821005346 -276140.24573884776328 2216496.7288655559532 5.6413336405289111752
402946 1001.3249399757729634 -133.31711568946457191 -290118.42934062657878 13978.462517398615091 -276139.9668232279364 2216496.7288655559532 5.6413336405289111752
402947 1001.3659034726538266 -82.661148078195424205 -290118.81970954558346 13979.034366438692814 -276139.78534310689429 2216496.7288655559532 5.6413336405289111752
402948 1001.3957277827005328 -101.32988601145775931 -290119.10445611877367 13979.450712804844443 -276139.65374331391649 2216496.7288655559532 5.6413336405289111752
402949 1001.415711260617968 -57.224142095624976889 -290119.3947323563043 13979.729681485123365 -276139.66505087120458 2216496.7288655559532 5.6413336405289111752
402950 1001.4507475274012904 -104.15840886628174644 -290119.62453958496917 13980.218786592195102 -276139.40575299278134 2216496.7288655559532 5.6413336405289111752
402951 1001.5006833133884356 -79.084281186363384109 -290119.89563107327558 13980.915888486726544 -276138.97974258655449 2216496.7288655559532 5.6413336405289111752
402952 1001.5448592461985982 -20.337819106300990768 -290120.23885501711629 13981.532583024438281 -276138.7062719927053 2216496.7288655559532 5.6413336405289111752
402953 1001.5852296624406108 -201.80556559986933962 -290120.55289553652983 13982.096152678725048 -276138.4567428578157 2216496.7288655559532 5.6413336405289111752
402954 1001.6070119657332498 -220.13998886972612468 -290120.86974302970339 13982.400232900801711 -276138.46951012889622 2216496.7288655559532 5.6413336405289111752
402955 1001.6191045781811226 -152.51197568212157307 -290121.06150008889381 13982.569045364260091 -276138.49245472461917 2216496.7288655559532 5.6413336405289111752
402956 1001.6342503322927087 -86.222551450419388175 -290121.16985478368588 13982.780479582757835 -276138.38937520090258 2216496.7288655559532 5.6413336405289111752
402957 1001.6420032553296551 -195.03990651665642986 -290121.19724536291324 13982.88871012785421 -276138.30853523506084 2216496.7288655559532 5.6413336405289111752
402958 1001.6505772600538648 -107.73114174573167645 -290121.12270607362734 13983.008402945717535 -276138.11430312792072 2216496.7288655559532 5.6413336405289111752
402959 1001.6577618784259585 -168.33291647324446672 -290121.13638882618397 13983.108699976786738 -276138.02768884936813 2216496.7288655559532 5.6413336405289111752
402960 1001.666170320498054 -107.51290358869231056 -290121.11885262659052 13983.226081545588386 -276137.89277108100941 2216496.7288655559532 5.6413336405289111752
402961 1001.6823469272992497 -129.10842657154054791 -290121.09981340589002 13983.45190643299793 -276137.64790697291028 2216496.7288655559532 5.6413336405289111752
402962 1001.7064027489767568 -135.25036389765745071 -290121.20710246963426 13983.787724895335487 -276137.41937757428968 2216496.7288655559532 5.6413336405289111752
402963 1001.7293360873286474 -114.74205474631270363 -290121.29192490963032 13984.107873528164419 -276137.18405138148228 2216496.7288655559532 5.6413336405289111752
402964 1001.7466498883354689 -141.82304291844718591 -290121.53231036558282 13984.349573608473293 -276137.18273675709497 2216496.7288655559532 5.6413336405289111752
402965 1001.7686625047027746 -134.81334267129440718 -290121.71295010100584 13984.656868993333774 -276137.05608110770117 2216496.7288655559532 5.6413336405289111752
402966 1001.7968311697060244 -33.427762935731202276 -290121.86885877192253 13985.050102610308386 -276136.81875616160687 2216496.7288655559532 5.6413336405289111752
402967 1001.8147570937667297 -78.423611832501677554 -290121.89559254376218 13985.300347907881587 -276136.59524463588605 2216496.7288655559532 5.6413336405289111752
402968 1001.8082263464286825 -194.8523186331599959 -290121.80576695222408 13985.2091788944781 -276136.59658805775689 2216496.7288655559532 5.6413336405289111752
402969 1001.7928989167691043 -42.040989619964818758 -290121.58300242375117 13984.995208491433004 -276136.58779393229634 2216496.7288655559532 5.6413336405289111752
402970 1001.7756140033117163 -90.820350764605436211 -290121.3022805302171 13984.753911680343663 -276136.54836884984979 2216496.7288655559532 5.6413336405289111752
402971 1001.7522143037299429 -73.847763409519259881 -290120.89195116166957 13984.427252660416343 -276136.46469850128051 2216496.7288655559532 5.6413336405289111752
402972 1001.7307354270034239 -74.198157281258474427 -290120.44403576373588 13984.127408263006146 -276136.31662750075338 2216496.7288655559532 5.6413336405289111752
402973 1001.718091213830121 -153.08332154698967997 -290120.05887809186243 13983.950895471954937 -276136.10798261989839 2216496.7288655559532 5.6413336405289111752
402974 1001.7082449428679638 -99.900099083412740697 -290119.75557510176441 13983.813441860158491 -276135.94213324162411 2216496.7288655559532 5.6413336405289111752
402975 1001.6904573537059377 -98.448361362389775309 -290119.41249664360657 13983.565127713123729 -276135.84736893046647 2216496.7288655559532 5.6413336405289111752
402976 1001.6834986403918037 -120.12284756513422224 -290119.0960642049904 13983.467984309070744 -276135.62807989591965 2216496.7288655559532 5.6413336405289111752
402977 1001.6798283401848266 -103.68739032299450287 -290118.79785057005938 13983.416747041505005 -276135.3811035285471 2216496.7288655559532 5.6413336405289111752
402978 1001.6702730502231589 -191.1292546934419363 -290118.50550780276535 13983.283355514698997 -276135.22215228807181 2216496.7288655559532 5.6413336405289111752
402979 1001.658907841798964 -113.71808012505128715 -290118.15351926354924 13983.124697586968978 -276135.02882167656207 2216496.7288655559532 5.6413336405289111752
402980 1001.6231304115260627 -75.422675458720092934 -290117.68023875105428 13982.625245862487645 -276135.05499288858846 2216496.7288655559532 5.6413336405289111752
402981 1001.584061206618685 -131.90820297211436696 -290117.10135878360597 13982.079841074710203 -276135.02151770889759 2216496.7288655559532 5.6413336405289111752
402982 1001.5472583012551695 -264.52509810409804913 -290116.40089264331618 13981.56607375241947 -276134.83481889090035 2216496.7288655559532 5.6413336405289111752
402983 1001.5003592021332679 -199.66494440431773683 -290115.64995109732263 13980.911363904493555 -276134.73858719284181 2216496.7288655559532 5.6413336405289111752
402984 1001.4434887275332358 -179.36624391823278302 -290114.83722466102336 13980.117453989932983 -276134.71977067110129 2216496.7288655559532 5.6413336405289111752
402985 1001.3910279372440755 -99.63083456310508268 -290114.09176368592307 13979.385103120186614 -276134.70666056574555 2216496.7288655559532 5.6413336405289111752
402986 1001.3530057047522632 -154.66456810040949676 -290113.36004362779204 13978.854314032154434 -276134.50572959566489 2216496.7288655559532 5.6413336405289111752
402987 1001.3113437502132683 -164.28256508317301154 -290112.74850926117506 13978.272714546637872 -276134.47579471452627 2216496.7288655559532 5.6413336405289111752
402988 1001.26765232738137 -65.815916823024821269 -290112.13866983621847 13977.662783751942698 -276134.47588608425576 2216496.7288655559532 5.6413336405289111752
402989 1001.2265533761724328 -244.79609927512086642 -290111.43927781493403 13977.089043773996309 -276134.35023404093226 2216496.7288655559532 5.6413336405289111752
402990 1001.1769105349249003 -166.55963750590180439 -290110.71313964016736 13976.396031378188127 -276134.31710826198105 2216496.7288655559532 5.6413336405289111752
402991 1001.105539473199201 -168.90025655730195808 -290109.7639502362581 13975.3996937545744 -276134.36425648169825 2216496.7288655559532 5.6413336405289111752
402992 1001.0272150426889084 -148.21538443520719852 -290108.67447126825573 13974.306287336363312 -276134.36818393191788 2216496.7288655559532 5.6413336405289111752
402993 1000.9358498880616253 -175.06590569677123881 -290107.37528149038553 13973.030832847649435 -276134.34444864274701 2216496.7288655559532 5.6413336405289111752
402994 1000.8300270890416641 -61.218755567874097778 -290105.9296836265712 13971.553550128990537 -276134.37613349757157 2216496.7288655559532 5.6413336405289111752
402995 1000.7171048317569557 -51.206188068544143732 -290104.39249539375305 13969.977159211501203 -276134.41533618222456 2216496.7288655559532 5.6413336405289111752
402996 1000.6031206881754088 -222.24773958970121157 -290102.78027609805577 13968.385944396986815 -276134.39433170104166 2216496.7288655559532 5.6413336405289111752
402997 1000.4866338798240122 -176.43357575158572104 -290101.18922470882535 13966.759792466375075 -276134.42943224246847 2216496.7288655559532 5.6413336405289111752
402998 1000.3595589606360363 -163.72331503108438255 -290099.68897514219861 13964.985830864246964 -276134.70314427796984 2216496.7288655559532 5.6413336405289111752
402999 1000.2546026053039441 -111.43097604024501379 -290098.30547647358617 13963.520643670359277 -276134.78483280324144 2216496.7288655559532 5.6413336405289111752
403000 1000.1694096511818088 -158.78273210159758833 -290097.01521896733902 13962.331352893310395 -276134.68386607401771 2216496.7288655559532 5.6413336405289111752
403001 1000.086992200823488 -132.38461236793801845 -290095.8032658440643 13961.18080805554564 -276134.62245778850047 2216496.7288655559532 5.6413336405289111752
403002 1000.0181303170675164 -62.65716612009186548 -290094.68496559606865 13960.219498472080886 -276134.46546712401323 2216496.7288655559532 5.6413336405289111752
403003 999.9494920588280138 -125.12918866150259589 -290093.70693660853431 13959.261310693313135 -276134.44562591519207 2216496.7288655559532 5.6413336405289111752
403004 999.87686105945783765 -148.07110041837705694 -290092.81388352240901 13958.247384382517339 -276134.56649913988076 2216496.7288655559532 5.6413336405289111752
403005 999.81012991121349387 -207.86807162320525322 -290091.94785650499398 13957.315819795203424 -276134.63203670980874 2216496.7288655559532 5.6413336405289111752
403006 999.74002469706044849 -213.39443468761976419 -290091.03215842612553 13956.337153361171659 -276134.6950050649466 2216496.7288655559532 5.6413336405289111752
403007 999.65986551820503792 -146.94077187698675857 -290090.10751263517886 13955.218133917711384 -276134.8893787174602 2216496.7288655559532 5.6413336405289111752
403008 999.57264077667025504 -163.84755918838180833 -290089.20468160626478 13954.000479456648463 -276135.20420214964543 2216496.7288655559532 5.6413336405289111752
403009 999.49630089693141599 -160.05222389377919967 -290088.38167042203713 13952.934777300526548 -276135.44689312152332 2216496.7288655559532 5.6413336405289111752
403010 999.42727532592994066 -191.28475950444183695 -290087.50327849556925 13951.971182648614558 -276135.53209584695287 2216496.7288655559532 5.6413336405289111752
403011 999.35739328701708928 -135.32261397324614904 -290086.55577326449566 13950.995631733438131 -276135.56014153105207 2216496.7288655559532 5.6413336405289111752
403012 999.29618828260299779 -169.83945000261431346 -290085.53062230325304 13950.141211928314078 -276135.38941037491895 2216496.7288655559532 5.6413336405289111752
403013 999.23393916633779099 -232.74545862010972996 -290084.59793911391171 13949.27221635683054 -276135.32572275708662 2216496.7288655559532 5.6413336405289111752
403014 999.17757148407008572 -150.80105325644288428 -290083.81109599984484 13948.485325406336415 -276135.32577059348114 2216496.7288655559532 5.6413336405289111752
403015 999.13889722045757935 -178.35935821154731684 -290083.15367640572367 13947.945433985765703 -276135.2082424199325 2216496.7288655559532 5.6413336405289111752
403016 999.10641477252227105 -221.96321219471587938 -290082.70930996863171 13947.491980104005052 -276135.21732986462303 2216496.7288655559532 5.6413336405289111752
403017 999.08762439591316706 -125.93728150654440867 -290082.39373346808134 13947.229667077901468 -276135.1640663901926 2216496.7288655559532 5.6413336405289111752
403018 999.07419814940078595 -208.36098420422550248 -290082.2432001583511 13947.042237127710905 -276135.20096303062746 2216496.7288655559532 5.6413336405289111752
403019 999.06755697158359908 -56.496043341952024264 -290082.17822073010029 13946.949526508527924 -276135.22869422158692 2216496.7288655559532 5.6413336405289111752
403020 999.0731254186445085 -59.519769792615392134 -290082.14356440014672 13947.02726184239873 -276135.11630255775526 2216496.7288655559532 5.6413336405289111752
403021 999.0775550213970746 -174.71024925814305107 -290082.28138457378373 13947.089098947988532 -276135.19228562578792 2216496.7288655559532 5.6413336405289111752
403022 999.08336344759948133 -116.38349842906893628 -290082.40431859216187 13947.170184382610387 -276135.23413420957513 2216496.7288655559532 5.6413336405289111752
403023 999.09990999093611208 -72.021389509068413304 -290082.58788026944967 13947.401173571623076 -276135.18670669780113 2216496.7288655559532 5.6413336405289111752
403024 999.13323705372908989 -220.19696811754437249 -290083.00728238467127 13947.866418248418995 -276135.14086413627956 2216496.7288655559532 5.6413336405289111752
403025 999.16952568545059421 -149.62044357417724427 -290083.5333651023102 13948.373006327947223 -276135.16035877435934 2216496.7288655559532 5.6413336405289111752
403026 999.21816994659650391 -220.75569824731942958 -290084.34218991041416 13949.052078579090448 -276135.29011133132735 2216496.7288655559532 5.6413336405289111752
403027 999.28251790449280634 -114.44336556507528257 -290085.2880616071634 13949.950373909221526 -276135.33768769796006 2216496.7288655559532 5.6413336405289111752
403028 999.34996856873817705 -163.6549863378068892 -290086.35904496128205 13950.891982915734843 -276135.46706204552902 2216496.7288655559532 5.6413336405289111752
403029 999.41747898295375307 -172.74147658843816089 -290087.60048590932274 13951.834426029825408 -276135.76605987950461 2216496.7288655559532 5.6413336405289111752
403030 999.50942750036199413 -129.67889975966366478 -290088.95864104334032 13953.118024243360196 -276135.84061680000741 2216496.7288655559532 5.6413336405289111752
403031 999.62131692755258427 -112.66572200475066268 -290090.52997128618881 13954.679996887440211 -276135.84997439873405 2216496.7288655559532 5.6413336405289111752
403032 999.73521806509018006 -210.27495698564146664 -290092.1813305869 13956.270052940370078 -276135.91127764654811 2216496.7288655559532 5.6413336405289111752
403033 999.85797697336101919 -172.71605907344894604 -290093.7975926498184 13957.983763175114291 -276135.81382947473321 2216496.7288655559532 5.6413336405289111752
403034 999.98302409330040064 -179.46658904797595824 -290095.51271276117768 13959.729416767866496 -276135.78329599328572 2216496.7288655559532 5.6413336405289111752
403035 1000.1174809089710607 -229.1613901550662149 -290097.28988270170521 13961.606429396861131 -276135.68345330486773 2216496.7288655559532 5.6413336405289111752
403036 1000.256486232314046 -143.98716257030480392 -290099.23878421902191 13963.546939040130383 -276135.69184517889516 2216496.7288655559532 5.6413336405289111752
403037 1000.4122224470279434 -191.62619163736317773 -290101.30469600454671 13965.721011364776132 -276135.5836846397724 2216496.7288655559532 5.6413336405289111752
403038 1000.5800208713714028 -169.39626141749630506 -290103.4920022720471 13968.063471730560195 -276135.42853054148145 2216496.7288655559532 5.6413336405289111752
403039 1000.7433978558557328 -262.32816542971579565 -290105.790380065504 13970.344208944470665 -276135.44617112103151 2216496.7288655559532 5.6413336405289111752
403040 1000.9087709474297299 -232.50166084919271725 -290108.13661427376792 13972.652811746283987 -276135.48380252748029 2216496.7288655559532 5.6413336405289111752
403041 1001.0752127508164904 -294.76042557425495261 -290110.56113534577889 13974.976333729093312 -276135.58480161667103 2216496.7288655559532 5.6413336405289111752
403042 1001.2537717456839346 -236.30528271636976001 -290113.03943621809594 13977.469011297835095 -276135.57042492023902 2216496.7288655559532 5.6413336405289111752
403043 1001.4446058107405406 -212.85000921589809764 -290115.50006830133498 13980.133048433974182 -276135.36701986734988 2216496.7288655559532 5.6413336405289111752
403044 1001.6361076267878616 -284.16778538911648866 -290117.96102815354243 13982.806407351505186 -276135.15462080202997 2216496.7288655559532 5.6413336405289111752
403045 1001.8078313524316627 -258.68429485949320679 -290120.39963012817316 13985.203664791550182 -276135.19596533663571 2216496.7288655559532 5.6413336405289111752
403046 1001.9634680459723768 -275.31169051471471221 -290122.7585590594681 13987.376347803963654 -276135.38221125549171 2216496.7288655559532 5.6413336405289111752
403047 1002.1141240939667796 -216.19340627163737167 -290124.99129841296235 13989.479501171899756 -276135.51179724105168 2216496.7288655559532 5.6413336405289111752
403048 1002.2551563214689168 -339.57400224789392951 -290127.20764931314625 13991.448306329126353 -276135.75934298400534 2216496.7288655559532 5.6413336405289111752
403049 1002.3986548086832045 -248.83097956940349604 -290129.29010042990558 13993.451540389069123 -276135.83856004080735 2216496.7288655559532 5.6413336405289111752
403050 1002.5413305276035771 -127.72524504688459501 -290131.37722747423686 13995.443288631271571 -276135.93393884296529 2216496.7288655559532 5.6413336405289111752
403051 1002.6718076310830838 -275.36310805488852793 -290133.2458025746746 13997.264744611797141 -276135.98105796286836 2216496.7288655559532 5.6413336405289111752
403052 1002.7946315310667842 -245.85778593098129363 -290135.06830148608424 13998.979362128668072 -276136.08893935743254 2216496.7288655559532 5.6413336405289111752
403053 1002.8967411096178921 -178.04470854905147803 -290136.63260505592916 14000.404808414345098 -276136.22779664158588 2216496.7288655559532 5.6413336405289111752
403054 1002.980185117161227 -168.46455825697867681 -290137.99612697097473 14001.569683955918663 -276136.42644301505061 2216496.7288655559532 5.6413336405289111752
403055 1003.0654045706799025 -268.24633313341252006 -290139.20658600446768 14002.759344663652882 -276136.44724134082207 2216496.7288655559532 5.6413336405289111752
403056 1003.1442819860965301 -240.50972215388426889 -290140.24721047206549 14003.860470732577596 -276136.3867397395079 2216496.7288655559532 5.6413336405289111752
403057 1003.2195235719294715 -279.89120535801998813 -290141.30421557324007 14004.910840742677465 -276136.3933748305426 2216496.7288655559532 5.6413336405289111752
403058 1003.2816046105606347 -308.73167405125707319 -290142.3224189276807 14005.777489956035424 -276136.54492897161981 2216496.7288655559532 5.6413336405289111752
403059 1003.3298410860081731 -176.38364484334098847 -290143.32563072477933 14006.450869532531215 -276136.87476119224448 2216496.7288655559532 5.6413336405289111752
403060 1003.3795099723265594 -263.41620659753493783 -290144.31464828562457 14007.144245516654337 -276137.17040276899934 2216496.7288655559532 5.6413336405289111752
403061 1003.4277905636835158 -176.90598604815036765 -290145.25845164729981 14007.818240949762185 -276137.44021069753217 2216496.7288655559532 5.6413336405289111752
403062 1003.4753276752202282 -153.38155466252280235 -290146.18947150523309 14008.481857429560478 -276137.70761407568352 2216496.7288655559532 5.6413336405289111752
403063 1003.5228747793361208 -289.19032377605856254 -290146.97250990336761 14009.145613405429685 -276137.82689649792155 2216496.7288655559532 5.6413336405289111752
403064 1003.5557678527441112 -298.95293864313725862 -290147.70146075147204 14009.604799604992877 -276138.09666114649735 2216496.7288655559532 5.6413336405289111752
403065 1003.5745331277972809 -193.83915293874773056 -290148.17618797282921 14009.866762214218397 -276138.30942575860536 2216496.7288655559532 5.6413336405289111752
403066 1003.5916383651682509 -224.35019272377462585 -290148.54230869450839 14010.105550753180069 -276138.43675794132287 2216496.7288655559532 5.6413336405289111752
403067 1003.6017111726214353 -301.29743337045897533 -290148.793927970808 14010.246166806777183 -276138.54776116402354 2216496.7288655559532 5.6413336405289111752
403068 1003.5976046872751795 -255.95222828469269416 -290148.97297620039899 14010.188840409322438 -276138.78413579106564 2216496.7288655559532 5.6413336405289111752
403069 1003.5790469981344586 -238.14642212350267414 -290149.08618222986115 14009.929775692458861 -276139.15640653739683 2216496.7288655559532 5.6413336405289111752
403070 1003.571549936273982 -204.08508986810977603 -290149.21057688246947 14009.825116960790183 -276139.38545992167201 2216496.7288655559532 5.6413336405289111752
403071 1003.5683932763678285 -326.80703618200789151 -290149.32508712948766 14009.781050094563398 -276139.54403703490971 2216496.7288655559532 5.6413336405289111752
403072 1003.5530707388819565 -253.15068958817110456 -290149.40709552098997 14009.56714798610119 -276139.83994753489969 2216496.7288655559532 5.6413336405289111752
403073 1003.535692296813977 -353.92227242498285023 -290149.39428915502504 14009.324545518749801 -276140.06974363629706 2216496.7288655559532 5.6413336405289111752
403074 1003.5107925780358755 -321.38907908521582613 -290149.22911413834663 14008.976946281241908 -276140.25216785707744 2216496.7288655559532 5.6413336405289111752
403075 1003.4710859910891259 -249.1234264786655217 -290149.0350259419647 14008.422643661611801 -276140.61238228034927 2216496.7288655559532 5.6413336405289111752
403076 1003.4192078445557854 -282.89806373646763404 -290148.75143398926593 14007.698426479119007 -276141.05300751014147 2216496.7288655559532 5.6413336405289111752
403077 1003.3629757747063422 -198.55558400724282819 -290148.34708247438539 14006.913428673427916 -276141.43365380098112 2216496.7288655559532 5.6413336405289111752
403078 1003.2968266928945695 -247.79149407228820223 -290147.88259473920334 14005.989989713953037 -276141.89260502526304 2216496.7288655559532 5.6413336405289111752
403079 1003.2192476701317219 -254.99272662117243726 -290147.32000987551874 14004.90698916285146 -276142.41302071267273 2216496.7288655559532 5.6413336405289111752
403080 1003.138037217948181 -257.43396976601849246 -290146.7032575160265 14003.773293979051232 -276142.92996353696799 2216496.7288655559532 5.6413336405289111752
403081 1003.0512929509015976 -253.02304010932473943 -290145.93906674860045 14002.562346925700695 -276143.37671982287429 2216496.7288655559532 5.6413336405289111752
403082 1002.9506441918952078 -260.89771665324650485 -290145.06152748432942 14001.157293631784341 -276143.90423385251779 2216496.7288655559532 5.6413336405289111752
403083 1002.8400419218432944 -322.92588177911943603 -290144.03453181678196 13999.61328965811299 -276144.42124215868535 2216496.7288655559532 5.6413336405289111752
403084 1002.7336210346375083 -289.77456977706128782 -290142.9705034608487 13998.127657648476088 -276144.84284581238171 2216496.7288655559532 5.6413336405289111752
403085 1002.6239944172796186 -271.72102395549751463 -290141.74106974457391 13996.597273753630361 -276145.14379599096719 2216496.7288655559532 5.6413336405289111752
403086 1002.5034999272326104 -299.11102761484426082 -290140.50365734263323 13994.915174721207222 -276145.58848262141692 2216496.7288655559532 5.6413336405289111752
403087 1002.3735513249013138 -188.48671800434408397 -290139.09758337662788 13993.101096598953518 -276145.99648677767254 2216496.7288655559532 5.6413336405289111752
403088 1002.2401707206497576 -219.65192125602777651 -290137.67378969397396 13991.239107845209219 -276146.43468184873927 2216496.7288655559532 5.6413336405289111752
403089 1002.1110574170635346 -223.84804186827585681 -290136.24257369106635 13989.436690465372521 -276146.80588322569383 2216496.7288655559532 5.6413336405289111752
403090 1001.9716203325559718 -234.24223366923274625 -290134.78954498306848 13987.490153450753496 -276147.2993915323168 2216496.7288655559532 5.6413336405289111752
403091 1001.825864472007197 -305.72482916178984169 -290133.25465941848233 13985.455406534909343 -276147.79925288358936 2216496.7288655559532 5.6413336405289111752
403092 1001.6816521294506401 -194.39527410419083253 -290131.70543541462393 13983.442207078376669 -276148.26322833623271 2216496.7288655559532 5.6413336405289111752
403093 1001.5237961615443965 -261.96081806606690634 -290130.16676446120255 13981.238543070388914 -276148.92822139081545 2216496.7288655559532 5.6413336405289111752
